SCHOOL_YEAR_x,ST_x,NAME,NCESSCH,LEVEL,SCH_TYPE_TEXT_x,SCH_TYPE_x,TITLEI_STATUS,TITLEI_STATUS_TEXT,TEACHERS,FARMS_COUNT,Special_ed_schl_new,Magnet_schl_new,Charter_Schl_new,Alternate_schl_new,Total_enroll_students,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,FTE_teachers_count,SalaryforTeachers,Total_SAT_ACT_students,SCH_IBENR_IND_new,Total_IB_students,SCH_APENR_IND_new,SCH_APCOURSES,SCH_APOTHENR_IND_new,Total_AP_other_students,Total_students_tookAP,Income_Poverty_ratio,IPR_SE,ALL_RLA00NUMVALID_1718,ALL_RLA00PCTPROF_1718_new
2017-2018,NY,INTEGRATED ARTS AND TECHNOLOGY HIGH SCHOOL,362475006208,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,57.01,673.0,0.0,0.0,0.0,0.0,735.0,66.5,65.5,1.0,66.8,3673563.39,12.0,0.0,-18.0,1.0,1.0,1.0,21.0,19.0,136.0,60.0,327.0,23.0
2017-2018,NY,EDISON CAREER AND TECHNOLOGY HIGH SCHOOL,362475006216,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,125.99,1588.0,0.0,0.0,0.0,0.0,1716.0,170.4,170.4,0.0,175.4,10939158.66,80.0,0.0,-18.0,1.0,3.0,1.0,38.0,37.0,110.0,49.0,295.0,67.0
2017-2018,NY,LEADERSHIP ACADEMY FOR YOUNG MEN,362475006250,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,51.02,598.0,0.0,0.0,0.0,0.0,651.0,58.4,58.4,0.0,65.8,3515768.05,14.0,0.0,-18.0,1.0,2.0,1.0,25.0,19.0,217.0,65.0,232.0,15.0
2017-2018,NY,SOUTH SIDE HIGH SCHOOL,362478003431,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,97.93,162.0,0.0,0.0,0.0,0.0,1094.0,103.0,103.0,0.0,103.0,11272197.77,395.0,1.0,464.0,1.0,3.0,0.0,-18.0,204.0,853.0,91.0,278.0,99.0
2017-2018,NY,ROCKY POINT HIGH SCHOOL,362484003437,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,67.01,323.0,0.0,0.0,0.0,0.0,1052.0,85.0,85.0,0.0,85.0,8384779.98,296.0,0.0,-18.0,1.0,19.0,1.0,238.0,212.0,486.0,47.0,262.0,97.0
2017-2018,NY,ROME FREE ACADEMY,362490003449,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,111.01,784.0,0.0,0.0,0.0,0.0,1475.0,119.0,119.0,0.0,108.0,6637629.0,206.0,0.0,-18.0,1.0,9.0,1.0,267.0,302.0,205.0,85.0,311.0,97.0
2017-2018,NY,RONDOUT VALLEY HIGH SCHOOL,362496003458,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,51.62,268.0,0.0,0.0,0.0,0.0,627.0,60.4,60.4,0.0,59.41,5595075.25,84.0,0.0,-18.0,1.0,10.0,1.0,45.0,57.0,370.0,90.0,140.0,87.0
2017-2018,NY,ROOSEVELT HIGH SCHOOL,362499003463,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,82.5,711.0,0.0,0.0,0.0,0.0,1055.0,85.0,85.0,0.0,85.0,9251866.79,265.0,0.0,-18.0,1.0,9.0,1.0,80.0,87.0,335.0,82.0,235.0,85.0
2017-2018,NY,ROSLYN HIGH SCHOOL,362505003470,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,87.04,151.0,0.0,0.0,0.0,0.0,1025.0,97.3,97.3,0.0,93.3,10193988.39,370.0,0.0,-18.0,1.0,24.0,1.0,464.0,512.0,740.0,191.0,249.0,99.0
2017-2018,NY,ROYALTON-HARTLAND HIGH SCHOOL,362514003476,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,26.03,133.0,0.0,0.0,0.0,0.0,415.0,31.0,31.0,0.0,31.0,3219000.17,33.0,0.0,-18.0,1.0,1.0,1.0,14.0,14.0,248.0,23.0,93.0,92.0
2017-2018,NY,RUSH-HENRIETTA SENIOR HIGH SCHOOL,362517003485,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,98.01,514.0,0.0,0.0,0.0,0.0,1240.0,110.0,108.8,1.2,94.8,6195347.0,381.0,0.0,-18.0,1.0,13.0,1.0,367.0,430.0,270.0,53.0,411.0,98.0
2017-2018,NY,RYE HIGH SCHOOL,362526003492,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,70.01,18.0,0.0,0.0,0.0,0.0,1000.0,78.5,78.5,0.0,78.5,10429445.04,309.0,0.0,-18.0,1.0,23.0,1.0,574.0,564.0,916.0,108.0,259.0,99.0
2017-2018,NY,RYE NECK SENIOR HIGH SCHOOL,362529003496,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,24.41,86.0,0.0,0.0,0.0,0.0,459.0,43.0,43.0,0.0,35.55,3584761.6,160.0,0.0,-18.0,1.0,21.0,1.0,179.0,184.0,856.0,107.0,120.0,95.0
2017-2018,NY,S S SEWARD INSTITUTE,362532003497,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,39.03,110.0,0.0,0.0,0.0,0.0,426.0,44.1,44.1,0.0,44.1,3799389.54,51.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,315.0,86.0,204.0,54.0
2017-2018,NY,SACHEM HIGH SCHOOL NORTH,362535004567,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,133.01,549.0,0.0,0.0,0.0,0.0,2205.0,156.0,156.0,0.0,156.0,15118999.68,638.0,0.0,-18.0,1.0,23.0,1.0,694.0,513.0,484.0,85.0,531.0,98.0
2017-2018,NY,SACHEM HIGH SCHOOL EAST,362535005740,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,153.03,531.0,0.0,0.0,0.0,0.0,2293.0,165.0,165.0,0.0,165.0,16510728.71,584.0,0.0,-18.0,1.0,21.0,1.0,537.0,395.0,417.0,40.0,607.0,95.0
2017-2018,NY,PIERSON MIDDLE/HIGH SCHOOL,362538003514,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,60.0,74.0,0.0,0.0,0.0,0.0,542.0,61.0,61.0,0.0,61.0,7592265.0,107.0,1.0,90.0,1.0,5.0,1.0,45.0,60.0,556.0,109.0,215.0,68.0
2017-2018,NY,SALAMANCA HIGH SCHOOL,362544003519,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,38.01,221.0,0.0,0.0,0.0,0.0,376.0,49.0,49.0,0.0,49.0,2823137.12,22.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,126.0,52.0,149.0,57.0
2017-2018,NY,SALEM HIGH SCHOOL,362547003521,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,23.01,134.0,0.0,0.0,0.0,0.0,277.0,26.0,26.0,0.0,21.3,1468690.0,34.0,0.0,-18.0,1.0,8.0,1.0,49.0,47.0,262.0,28.0,125.0,62.0
2017-2018,NY,SALMON RIVER HIGH SCHOOL,362550003524,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,36.01,337.0,0.0,0.0,0.0,0.0,474.0,46.0,41.5,4.5,27.4,1685202.12,71.0,0.0,-18.0,1.0,11.0,1.0,20.0,30.0,213.0,50.0,82.0,95.0
2017-2018,NY,SANDY CREEK HIGH SCHOOL,362565003527,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,17.01,108.0,0.0,0.0,0.0,0.0,220.0,16.0,16.0,0.0,16.0,1096084.51,16.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,258.0,62.0,58.0,90.0
2017-2018,NY,SARANAC LAKE SENIOR HIGH SCHOOL,362574003535,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,32.81,133.0,0.0,0.0,0.0,0.0,358.0,34.0,34.0,0.0,31.2,2359862.0,112.0,0.0,-18.0,1.0,5.0,1.0,40.0,22.0,253.0,86.0,80.0,95.0
2017-2018,NY,SARATOGA SPRINGS HIGH SCHOOL,362577003543,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,136.03,384.0,0.0,0.0,0.0,0.0,2142.0,155.0,155.0,0.0,132.2,8739005.8,697.0,0.0,-18.0,1.0,17.0,1.0,569.0,610.0,529.0,109.0,500.0,96.0
2017-2018,NY,SAUGERTIES SENIOR HIGH SCHOOL,362580003549,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,43.03,374.0,0.0,0.0,0.0,0.0,842.0,66.57,66.57,0.0,66.57,5672848.88,139.0,0.0,-18.0,1.0,12.0,1.0,95.0,116.0,309.0,35.0,214.0,94.0
2017-2018,NY,SAYVILLE HIGH SCHOOL,362592003557,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,79.6,94.0,0.0,0.0,0.0,0.0,987.0,89.3,89.3,0.0,89.2,10381827.0,203.0,0.0,-18.0,1.0,23.0,1.0,63.0,255.0,595.0,76.0,243.0,98.0
2017-2018,NY,SCARSDALE SENIOR HIGH SCHOOL,362595003566,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,136.37,0.0,0.0,0.0,0.0,0.0,1517.0,138.8,138.8,0.0,134.67,18523000.0,671.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,966.0,28.0,381.0,99.0
2017-2018,NY,SCHALMONT HIGH SCHOOL,362598003571,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,42.61,156.0,0.0,0.0,0.0,0.0,635.0,45.0,45.0,0.0,40.8,3424834.0,128.0,0.0,-18.0,1.0,3.0,1.0,23.0,50.0,519.0,105.0,146.0,95.0
2017-2018,NY,SCHENECTADY HIGH SCHOOL,362601003583,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,178.05,2152.0,0.0,0.0,0.0,0.0,2646.0,210.0,205.0,5.0,115.0,1834103.76,2.0,1.0,64.0,0.0,-9.0,-9.0,-18.0,-18.0,320.0,67.0,500.0,82.0
2017-2018,NY,MAPLE HILL HIGH SCHOOL,362607003596,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,25.41,60.0,0.0,0.0,0.0,0.0,267.0,27.63,27.63,0.0,27.63,1940615.59,71.0,0.0,-18.0,1.0,9.0,1.0,98.0,91.0,533.0,131.0,54.0,90.0
2017-2018,NY,SCHOHARIE HIGH SCHOOL,362610003598,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,34.02,176.0,0.0,0.0,0.0,0.0,400.0,42.74,41.74,1.0,42.74,3057611.0,39.0,0.0,-18.0,1.0,2.0,1.0,19.0,17.0,333.0,81.0,193.0,52.0
2017-2018,NY,SCHUYLERVILLE HIGH SCHOOL,362616003602,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,43.07,137.0,0.0,0.0,0.0,0.0,562.0,51.0,51.0,0.0,46.33,3151253.38,185.0,0.0,-18.0,1.0,8.0,1.0,107.0,104.0,281.0,48.0,148.0,95.0
2017-2018,NY,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,362631003609,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,51.02,215.0,0.0,0.0,0.0,0.0,843.0,64.0,64.0,0.0,64.0,4184344.02,178.0,0.0,-18.0,1.0,11.0,1.0,119.0,132.0,320.0,59.0,183.0,92.0
2017-2018,NY,NORTH SHORE SENIOR HIGH SCHOOL,362637003614,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,82.02,100.0,0.0,0.0,0.0,0.0,883.0,85.0,85.0,0.0,85.0,10071571.79,328.0,1.0,257.0,1.0,12.0,1.0,244.0,327.0,789.0,64.0,216.0,99.0
2017-2018,NY,SEAFORD SENIOR HIGH SCHOOL,362640003620,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,63.02,81.0,0.0,0.0,0.0,0.0,710.0,65.0,65.0,0.0,65.0,9168305.94,299.0,0.0,-18.0,1.0,17.0,1.0,204.0,260.0,695.0,89.0,178.0,95.0
2017-2018,NY,ELMONT MEMORIAL HIGH SCHOOL,362652003626,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,110.8,768.0,0.0,0.0,0.0,0.0,1676.0,121.7,121.7,0.0,121.7,13028754.0,389.0,0.0,-18.0,1.0,17.0,1.0,351.0,369.0,403.0,46.0,683.0,70.0
2017-2018,NY,FLORAL PARK MEMORIAL HIGH SCHOOL,362652003627,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,94.7,235.0,0.0,0.0,0.0,0.0,1446.0,95.8,95.8,0.0,95.8,10642845.0,265.0,0.0,-18.0,1.0,22.0,1.0,406.0,412.0,468.0,89.0,560.0,74.0
2017-2018,NY,H FRANK CAREY HIGH SCHOOL,362652003628,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,95.39,251.0,0.0,0.0,0.0,0.0,1692.0,108.9,108.9,0.0,108.9,11858363.0,304.0,0.0,-18.0,1.0,22.0,1.0,363.0,385.0,492.0,84.0,453.0,82.0
2017-2018,NY,NEW HYDE PARK MEMORIAL HIGH SCHOOL,362652003629,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,119.59,365.0,0.0,0.0,0.0,0.0,1796.0,124.7,124.7,0.0,124.7,13822556.0,363.0,0.0,-18.0,1.0,20.0,1.0,451.0,458.0,544.0,103.0,637.0,81.0
2017-2018,NY,SEWANHAKA HIGH SCHOOL,362652003630,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,111.41,748.0,0.0,0.0,0.0,0.0,1627.0,117.8,117.8,0.0,117.8,12941539.0,299.0,0.0,-18.0,1.0,24.0,1.0,403.0,397.0,483.0,128.0,586.0,65.0
2017-2018,NY,SHENENDEHOWA HIGH SCHOOL,362667003640,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,191.73,485.0,0.0,0.0,0.0,0.0,3245.0,217.5,217.5,0.0,217.5,15147472.82,840.0,0.0,-18.0,1.0,13.0,1.0,442.0,596.0,482.0,124.0,761.0,99.0
2017-2018,NY,SHERBURNE-EARLVILLE SENIOR HIGH SCHOOL,362670003645,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,32.03,194.0,0.0,0.0,0.0,0.0,408.0,34.0,34.0,0.0,3.0,212450.0,77.0,0.0,-18.0,1.0,7.0,1.0,56.0,67.0,212.0,36.0,87.0,87.0
2017-2018,NY,SHERMAN HIGH SCHOOL,362673003650,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,16.01,107.0,0.0,0.0,0.0,0.0,190.0,21.0,21.0,0.0,21.0,1239847.17,36.0,0.0,-18.0,1.0,2.0,0.0,-18.0,5.0,213.0,60.0,74.0,72.0
2017-2018,NY,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,362676003653,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,39.0,194.0,0.0,0.0,0.0,0.0,561.0,45.0,44.0,1.0,43.0,3149865.2,102.0,0.0,-18.0,1.0,8.0,1.0,89.0,73.0,283.0,106.0,137.0,95.0
2017-2018,NY,SHOREHAM-WADING RIVER HIGH SCHOOL,362684003657,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,55.39,32.0,0.0,0.0,0.0,0.0,797.0,50.3,50.3,0.0,50.3,4488177.0,157.0,0.0,-18.0,1.0,18.0,1.0,233.0,247.0,535.0,88.0,202.0,99.0
2017-2018,NY,SIDNEY HIGH SCHOOL,362685003663,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,24.01,129.0,0.0,0.0,0.0,0.0,305.0,30.0,30.0,0.0,29.24,1664734.0,85.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,186.0,58.0,67.0,95.0
2017-2018,NY,SILVER CREEK HIGH SCHOOL,362688003666,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,23.02,138.0,0.0,0.0,0.0,0.0,292.0,33.0,33.0,0.0,24.5,1287609.61,29.0,0.0,-18.0,1.0,6.0,1.0,56.0,72.0,276.0,42.0,71.0,95.0
2017-2018,NY,SKANEATELES SENIOR HIGH SCHOOL,362694003668,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,34.52,58.0,0.0,0.0,0.0,0.0,499.0,45.0,45.0,0.0,38.34,2692176.34,94.0,0.0,-18.0,1.0,11.0,1.0,156.0,190.0,540.0,70.0,124.0,95.0
2017-2018,NY,JOHN F KENNEDY SENIOR HIGH SCHOOL,362700003672,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,35.01,226.0,0.0,0.0,0.0,0.0,414.0,37.0,37.0,0.0,36.0,2861966.85,54.0,0.0,-18.0,1.0,5.0,1.0,74.0,77.0,300.0,88.0,105.0,95.0
2017-2018,NY,SMITHTOWN HIGH SCHOOL-WEST,362706000327,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,114.42,148.0,0.0,1.0,0.0,0.0,1649.0,137.48,137.48,0.0,131.3,12499323.1,448.0,0.0,-18.0,1.0,22.0,1.0,559.0,612.0,692.0,56.0,425.0,97.0
2017-2018,NY,SMITHTOWN HIGH SCHOOL EAST,362706005839,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,108.64,121.0,0.0,0.0,0.0,0.0,1563.0,127.15,127.15,0.0,120.5,12535130.0,416.0,0.0,-18.0,1.0,22.0,1.0,524.0,579.0,594.0,89.0,397.0,98.0
2017-2018,NY,SODUS JR/SR HIGH SCHOOL,362712003694,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,43.52,304.0,0.0,0.0,0.0,0.0,469.0,53.0,53.0,0.0,53.0,3434813.0,14.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,222.0,72.0,205.0,48.0
2017-2018,NY,SOLVAY HIGH SCHOOL,362715003699,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,52.35,315.0,0.0,0.0,0.0,0.0,544.0,53.0,53.0,0.0,53.0,3323842.0,31.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,190.0,60.0,112.0,95.0
2017-2018,NY,SOMERS SENIOR HIGH SCHOOL,362718003703,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,89.02,102.0,0.0,0.0,0.0,0.0,1102.0,101.0,101.0,0.0,95.0,9770032.94,222.0,1.0,12.0,1.0,17.0,0.0,-18.0,112.0,822.0,126.0,271.0,97.0
2017-2018,NY,COLONIE CENTRAL HIGH SCHOOL,362721003704,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,111.01,522.0,0.0,0.0,0.0,0.0,1521.0,128.36,128.36,0.0,118.96,10423224.73,361.0,0.0,-18.0,1.0,23.0,1.0,211.0,175.0,414.0,58.0,388.0,98.0
2017-2018,NY,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,362724003718,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,66.02,274.0,0.0,0.0,0.0,0.0,948.0,75.66,75.66,0.0,73.41,5731768.14,161.0,0.0,-18.0,1.0,10.0,1.0,156.0,149.0,424.0,112.0,226.0,95.0
2017-2018,NY,WALT WHITMAN HIGH SCHOOL,362730003729,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,140.03,985.0,0.0,0.0,0.0,0.0,1978.0,161.0,161.0,0.0,126.92,11339593.0,494.0,0.0,-18.0,1.0,25.0,1.0,355.0,456.0,467.0,136.0,449.0,97.0
2017-2018,NY,SOUTH LEWIS HIGH SCHOOL,362736003735,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,22.02,188.0,0.0,0.0,0.0,0.0,319.0,28.0,28.0,0.0,25.0,1829759.0,22.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,231.0,99.0,67.0,95.0
2017-2018,NY,TAPPAN ZEE HIGH SCHOOL,362745003741,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,83.83,171.0,0.0,0.0,0.0,0.0,1076.0,93.75,93.75,0.0,80.05,9371144.0,248.0,0.0,-18.0,1.0,28.0,1.0,321.0,286.0,731.0,59.0,276.0,99.0
2017-2018,NY,SOUTHAMPTON HIGH SCHOOL,362754003745,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,63.01,241.0,0.0,0.0,0.0,0.0,666.0,75.0,75.0,0.0,67.5,6481666.5,133.0,0.0,-18.0,1.0,11.0,1.0,254.0,272.0,534.0,147.0,165.0,95.0
2017-2018,NY,SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL,362757003749,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,29.01,137.0,0.0,0.0,0.0,0.0,302.0,30.0,30.0,0.0,30.0,1752766.41,26.0,0.0,-18.0,1.0,2.0,1.0,13.0,14.0,276.0,67.0,139.0,67.0
2017-2018,NY,SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL,362762003751,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,37.04,93.0,0.0,0.0,0.0,0.0,400.0,45.0,42.0,3.0,45.0,5389213.0,58.0,0.0,-18.0,1.0,6.0,1.0,69.0,68.0,445.0,77.0,105.0,72.0
2017-2018,NY,SOUTHWESTERN SENIOR HIGH SCHOOL,362766003756,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,34.0,133.0,0.0,0.0,0.0,0.0,425.0,41.5,41.5,0.0,40.12,2653833.82,45.0,0.0,-18.0,1.0,8.0,1.0,58.0,60.0,312.0,110.0,101.0,95.0
2017-2018,NY,SPENCER-VAN ETTEN HIGH SCHOOL,362775003759,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,23.01,157.0,0.0,0.0,0.0,0.0,318.0,27.0,26.0,1.0,24.13,1398064.03,73.0,0.0,-18.0,1.0,4.0,1.0,39.0,45.0,246.0,44.0,72.0,92.0
2017-2018,NY,SPENCERPORT HIGH SCHOOL,362778003762,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,103.41,360.0,0.0,0.0,0.0,0.0,1181.0,109.56,109.56,0.0,92.9,5874841.54,434.0,0.0,-18.0,1.0,15.0,1.0,332.0,365.0,328.0,80.0,287.0,98.0
2017-2018,NY,RAMAPO HIGH SCHOOL,362781003779,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,96.01,1091.0,0.0,0.0,0.0,0.0,1402.0,107.0,107.0,0.0,104.0,11680816.81,139.0,0.0,-18.0,1.0,11.0,1.0,38.0,124.0,254.0,117.0,255.0,83.0
2017-2018,NY,SPRING VALLEY HIGH SCHOOL,362781003782,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,89.01,1080.0,0.0,0.0,0.0,0.0,1261.0,99.0,99.0,0.0,91.0,10830961.23,122.0,0.0,-18.0,1.0,11.0,1.0,52.0,101.0,138.0,63.0,230.0,88.0
2017-2018,NY,SAINT LAWRENCE HIGH SCHOOL,362796003791,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,19.01,193.0,0.0,0.0,0.0,0.0,368.0,19.0,19.0,0.0,12.5,651828.45,48.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,224.0,55.0,73.0,87.0
2017-2018,NY,STARPOINT HIGH SCHOOL,362805003798,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,62.03,140.0,0.0,0.0,0.0,0.0,830.0,64.0,64.0,0.0,60.3,4387935.31,283.0,0.0,-18.0,1.0,10.0,1.0,228.0,242.0,354.0,77.0,205.0,99.0
2017-2018,NY,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,362811003800,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,52.02,174.0,0.0,0.0,0.0,0.0,650.0,118.0,118.0,0.0,67.0,3901395.09,68.0,0.0,-18.0,1.0,5.0,1.0,75.0,76.0,393.0,104.0,321.0,67.0
2017-2018,NY,WARD MELVILLE SENIOR HIGH SCHOOL,362820003809,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,137.85,3.0,0.0,0.0,0.0,0.0,1769.0,146.2,146.2,0.0,146.2,15408871.0,841.0,0.0,-18.0,1.0,26.0,1.0,841.0,487.0,572.0,65.0,643.0,99.0
2017-2018,NY,SUFFERN SENIOR HIGH SCHOOL,362832003818,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,111.51,336.0,0.0,0.0,0.0,0.0,1505.0,142.4,142.4,0.0,142.4,12937663.0,379.0,0.0,-18.0,1.0,28.0,1.0,371.0,362.0,774.0,132.0,365.0,97.0
2017-2018,NY,SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL,362838003825,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,41.01,196.0,0.0,0.0,0.0,0.0,514.0,47.0,47.0,0.0,47.0,2773110.87,102.0,0.0,-18.0,1.0,8.0,1.0,75.0,85.0,305.0,61.0,139.0,95.0
2017-2018,NY,SWEET HOME SENIOR HIGH SCHOOL,362850003832,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,79.83,503.0,0.0,0.0,0.0,0.0,1031.0,88.5,88.5,0.0,85.5,7184887.23,244.0,0.0,-18.0,1.0,9.0,1.0,184.0,224.0,166.0,89.0,245.0,98.0
2017-2018,NY,SYOSSET SENIOR HIGH SCHOOL,362856003843,High,Regular School,1,TGELGBTGPROG,Title I targeted assistance school,207.7,153.0,0.0,0.0,0.0,0.0,2114.0,228.0,228.0,0.0,228.0,29732778.0,275.0,0.0,-18.0,1.0,29.0,1.0,1324.0,1414.0,914.0,67.0,565.0,99.0
2017-2018,NY,CORCORAN HIGH SCHOOL,362859003850,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,95.01,1143.0,0.0,0.0,0.0,0.0,1407.0,99.0,87.0,12.0,72.4,5365548.48,175.0,1.0,136.0,1.0,1.0,0.0,-18.0,3.0,344.0,87.0,211.0,78.0
2017-2018,NY,HENNINGER HIGH SCHOOL,362859003864,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,104.01,1519.0,0.0,0.0,0.0,0.0,1859.0,106.0,93.0,13.0,83.8,6278905.7,182.0,0.0,-18.0,1.0,2.0,1.0,114.0,81.0,149.0,95.0,318.0,79.0
2017-2018,NY,NOTTINGHAM HIGH SCHOOL,362859003871,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,82.01,1048.0,0.0,0.0,0.0,0.0,1359.0,87.0,84.0,3.0,62.5,4842263.82,203.0,0.0,-18.0,1.0,6.0,1.0,171.0,149.0,228.0,95.0,210.0,85.0
2017-2018,NY,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,362859005977,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,43.51,393.0,0.0,0.0,0.0,0.0,553.0,47.0,40.0,7.0,35.4,2709817.6,143.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,100.0,55.0,140.0,92.0
2017-2018,NY,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,362859006480,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,71.61,815.0,0.0,0.0,0.0,0.0,938.0,75.6,64.6,11.0,53.5,3903147.97,93.0,0.0,-18.0,1.0,1.0,1.0,27.0,2.0,94.0,22.0,182.0,62.0
2017-2018,NY,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,362862003886,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,60.24,349.0,0.0,0.0,0.0,0.0,700.0,68.59,68.59,0.0,68.59,4985317.05,57.0,0.0,-18.0,1.0,7.0,1.0,39.0,54.0,355.0,89.0,285.0,53.0
2017-2018,NY,SLEEPY HOLLOW HIGH SCHOOL,362865003889,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,55.02,448.0,0.0,0.0,0.0,0.0,842.0,68.0,68.0,0.0,67.0,7679607.0,284.0,0.0,-18.0,1.0,18.0,1.0,181.0,218.0,498.0,218.0,189.0,95.0
