" ""LEA_STATE""",LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,NCESSCH,SCH_MATHCLASSES_CALC,SCH_MATHCERT_CALC,Total_Calc_enroll_students
OH,OHIO,3904727,Bellbrook-Sugarcreek Local,02827,Bellbrook High School,390472702827,390472702827,9,9,222
OH,OHIO,3904730,Rolling Hills Local,02835,Meadowbrook High School,390473002835,390473002835,3,2,36
OH,OHIO,3904733,Finneytown Local,02840,Finneytown Secondary Campus,390473302840,390473302840,2,2,30
OH,OHIO,3904734,Forest Hills Local,02843,Anderson High School,390473402843,390473402843,3,3,66
OH,OHIO,3904734,Forest Hills Local,02850,Turpin High School,390473402850,390473402850,2,2,86
OH,OHIO,3904736,Northwest Local,02855,Colerain High School,390473602855,390473602855,3,3,48
OH,OHIO,3904736,Northwest Local,02859,Northwest High School,390473602859,390473602859,3,3,22
OH,OHIO,3904737,Oak Hills Local,02873,Oak Hills High School,390473702873,390473702873,10,10,136
OH,OHIO,3904738,Southwest Local,02881,William Henry Harrison High School,390473802881,390473802881,4,4,50
OH,OHIO,3904739,Three Rivers Local School District,02884,Taylor High School,390473902884,390473902884,6,4,56
OH,OHIO,3904742,Arlington Local,02890,Arlington Local High School,390474202890,390474202890,1,1,2
OH,OHIO,3904747,Vanlue Local,02902,Vanlue High School,390474702902,390474702902,1,1,2
OH,OHIO,3904750,Ridgemont Local,02906,Ridgemont High School,390475002906,390475002906,1,1,10
OH,OHIO,3904752,Upper Scioto Valley Local,02913,Upper Scioto Valley High School,390475202913,390475202913,1,1,4
OH,OHIO,3904757,Holgate Local,02919,Holgate High School,390475702919,390475702919,1,1,10
OH,OHIO,3904758,Liberty Center Local,02921,Liberty Center High School,390475802921,390475802921,1,1,8
OH,OHIO,3904759,Patrick Henry Local,02925,Patrick Henry High School,390475902925,390475902925,4,4,20
OH,OHIO,3904762,Fairfield Local,02929,Fairfield Local High School,390476202929,390476202929,3,3,18
OH,OHIO,3904768,East Holmes Local,02938,Hiland High School,390476802938,390476802938,4,4,54
OH,OHIO,3904769,West Holmes Local,02949,West Holmes High School,390476902949,390476902949,2,2,28
OH,OHIO,3904772,New London Local,02955,New London High School,390477202955,390477202955,1,1,4
OH,OHIO,3904776,Oak Hill Union Local,04623,Oak Hill Middle/High School,390477604623,390477604623,1,1,10
OH,OHIO,3904778,Buckeye Local,04400,Buckeye Local High School,390477804400,390477804400,3,3,36
OH,OHIO,3904779,Edison Local,02988,Edison High School,390477902988,390477902988,2,2,8
OH,OHIO,3904780,Indian Creek Local,03004,Indian Creek High School,390478003004,390478003004,4,4,52
OH,OHIO,3904782,Centerburg Local,03006,Centerburg High School,390478203006,390478203006,2,1,2
OH,OHIO,3904785,Fredericktown Local,03013,Fredericktown High School,390478503013,390478503013,2,1,16
OH,OHIO,3904787,Kirtland Local,03017,Kirtland High School,390478703017,390478703017,3,3,18
OH,OHIO,3904788,Madison Local,03020,Madison High School,390478803020,390478803020,2,0,90
OH,OHIO,3904790,Perry Local,03037,Perry High School,390479003037,390479003037,14,14,102
OH,OHIO,3904792,Dawson-Bryant Local,03040,Dawson-Bryant High School,390479203040,390479203040,3,3,14
OH,OHIO,3904793,Fairland Local,03044,Fairland High School,390479303044,390479303044,1,1,0
OH,OHIO,3904796,Symmes Valley Local,03059,Symmes Valley High School,390479603059,390479603059,2,2,10
OH,OHIO,3904798,Johnstown-Monroe Local,03063,Johnstown High School,390479803063,390479803063,1,1,32
OH,OHIO,3904799,Lakewood Local,03070,Lakewood High School,390479903070,390479903070,3,3,28
OH,OHIO,3904800,Licking Heights Local,03074,Licking Heights High School,390480003074,390480003074,7,5,148
OH,OHIO,3904801,Licking Valley Local,03078,Licking Valley High School,390480103078,390480103078,2,2,24
OH,OHIO,3904802,North Fork Local,03087,Utica High School,390480203087,390480203087,2,2,26
OH,OHIO,3904803,Northridge Local,03093,Northridge High School,390480303093,390480303093,2,2,36
OH,OHIO,3904804,Southwest Licking Local,03097,Watkins Memorial High School,390480403097,390480403097,8,8,156
OH,OHIO,3904807,Benjamin Logan Local,03102,Benjamin Logan High School,390480703102,390480703102,3,2,10
OH,OHIO,3904808,Indian Lake Local,03105,Indian Lake High School,390480803105,390480803105,2,2,14
OH,OHIO,3904809,Riverside Local,03109,Riverside High School,390480903109,390480903109,1,1,6
OH,OHIO,3904811,Avon Local,03110,Avon High School,390481103110,390481103110,8,8,104
OH,OHIO,3904812,Avon Lake City,03113,Avon Lake High School,390481203113,390481203113,6,0,106
OH,OHIO,3904813,Clearview Local,03120,Clearview High School,390481303120,390481303120,1,1,10
OH,OHIO,3904814,Columbia Local,03123,Columbia High School,390481403123,390481403123,3,0,32
OH,OHIO,3904815,Firelands Local,03129,Firelands High School,390481503129,390481503129,1,1,2
OH,OHIO,3904816,Keystone Local,03132,Keystone High School,390481603132,390481603132,1,1,16
OH,OHIO,3904817,Midview Local,03140,Midview High School,390481703140,390481703140,4,2,42
OH,OHIO,3904820,Anthony Wayne Local,03144,Anthony Wayne High School,390482003144,390482003144,14,14,306
OH,OHIO,3904821,Ottawa Hills Local,03150,Ottawa Hills High School,390482103150,390482103150,5,0,40
OH,OHIO,3904822,Springfield Local,03154,Springfield High School,390482203154,390482203154,5,5,74
OH,OHIO,3904823,Washington Local,03171,Whitmer High School,390482303171,390482303171,6,0,48
OH,OHIO,3904825,Jefferson Local,03176,West Jefferson High School,390482503176,390482503176,1,1,2
OH,OHIO,3904826,Jonathan Alder Local,03178,Jonathan Alder High School,390482603178,390482603178,4,4,32
OH,OHIO,3904827,Madison-Plains Local,03183,Madison-Plains High School,390482703183,390482703183,1,1,8
OH,OHIO,3904829,Austintown Local Schools,03189,Fitch High School,390482903189,390482903189,1,1,28
OH,OHIO,3904830,Boardman Local,03195,Boardman High School,390483003195,390483003195,5,5,108
OH,OHIO,3904831,Canfield Local,03203,Canfield High School,390483103203,390483103203,1,1,66
OH,OHIO,3904833,Lowellville Local,03211,Lowellville High School,390483303211,390483303211,1,1,14
OH,OHIO,3904834,Poland Local,03218,Poland Seminary High School,390483403218,390483403218,13,8,178
OH,OHIO,3904835,Sebring Local,03222,Mckinley High School,390483503222,390483503222,2,2,10
OH,OHIO,3904837,Springfield Local,03229,Springfield High School,390483703229,390483703229,1,1,10
OH,OHIO,3904838,West Branch Local,03236,West Branch High School,390483803236,390483803236,1,1,8
OH,OHIO,3904841,Elgin Local,03240,Elgin High School,390484103240,390484103240,1,1,16
OH,OHIO,3904842,Pleasant Local,03246,Pleasant High School,390484203246,390484203246,5,1,30
OH,OHIO,3904843,Ridgedale Local,03250,Ridgedale Jr/Sr High School,390484303250,390484303250,1,1,14
OH,OHIO,3904844,River Valley Local,03255,River Valley High School,390484403255,390484403255,2,2,30
OH,OHIO,3904846,Black River Local,03258,Black River High School,390484603258,390484603258,1,1,2
OH,OHIO,3904847,Buckeye Local,03262,Buckeye High School,390484703262,390484703262,2,2,50
OH,OHIO,3904848,Cloverleaf Local,03268,Cloverleaf High School,390484803268,390484803268,1,1,12
OH,OHIO,3904849,Highland Local,03274,Highland High School,390484903274,390484903274,6,5,310
OH,OHIO,3904851,Eastern Local,03279,Eastern High School,390485103279,390485103279,1,1,2
OH,OHIO,3904852,Meigs Local,03284,Meigs High School,390485203284,390485203284,1,0,10
OH,OHIO,3904853,Southern Local,03295,Southern High School,390485303295,390485303295,1,1,6
OH,OHIO,3904857,Parkway Local Schools,03303,Parkway High School,390485703303,390485703303,2,2,18
OH,OHIO,3904858,St Henry Consolidated Local,03305,St Henry High School,390485803305,390485803305,1,1,22
OH,OHIO,3904859,Fort Recovery Local,03309,Fort Recovery High School,390485903309,390485903309,2,2,10
OH,OHIO,3904861,Bethel Local,03314,Bethel High School,390486103314,390486103314,11,1,20
OH,OHIO,3904862,Miami East Local,03320,Miami East High School,390486203320,390486203320,1,1,4
OH,OHIO,3904863,Newton Local,03323,Newton High School,390486303323,390486303323,1,1,4
OH,OHIO,3904865,Switzerland of Ohio Local,03335,River High School,390486503335,390486503335,2,1,4
OH,OHIO,3904867,Brookville Local,03341,Brookville High School,390486703341,390486703341,1,1,32
OH,OHIO,3904869,Trotwood-Madison City,03353,Trotwood-Madison High School,390486903353,390486903353,2,2,18
OH,OHIO,3904870,Mad River Local,03364,Stebbins High School,390487003364,390487003364,1,1,20
OH,OHIO,3904871,New Lebanon Local,03365,Dixie High School,390487103365,390487103365,1,0,16
OH,OHIO,3904872,Northmont City,03372,Northmont High School,390487203372,390487203372,3,3,54
OH,OHIO,3904873,Northridge Local,03380,Northridge High School,390487303380,390487303380,4,1,14
OH,OHIO,3904874,Valley View Local,03386,Valley View High School,390487403386,390487403386,3,3,40
OH,OHIO,3904875,Huber Heights City,03395,Wayne High School,390487503395,390487503395,3,3,8
OH,OHIO,3904877,Morgan Local,03401,Morgan High School,390487703401,390487703401,3,1,20
OH,OHIO,3904880,Highland Local,03408,Highland High School,390488003408,390488003408,2,2,34
OH,OHIO,3904881,Northmor Local,03414,Northmor High School,390488103414,390488103414,1,1,22
OH,OHIO,3904883,East Muskingum Local,03416,John Glenn High School,390488303416,390488303416,2,2,4
OH,OHIO,3904884,Franklin Local,03425,Philo High School,390488403425,390488403425,3,3,26
OH,OHIO,3904887,Tri-Valley Local,03438,Tri-Valley High School,390488703438,390488703438,1,1,30
OH,OHIO,3904888,West Muskingum Local,03443,West Muskingum High School,390488803443,390488803443,2,2,28
OH,OHIO,3904892,Benton Carroll Salem Local,03452,Oak Harbor High School,390489203452,390489203452,2,2,50
OH,OHIO,3904893,Danbury Local,03457,Danbury High School,390489303457,390489303457,2,1,8
OH,OHIO,3904894,Genoa Area Local,03461,Genoa Area High School,390489403461,390489403461,1,1,10
OH,OHIO,3904897,Put-In-Bay Local,03466,Put-In-Bay High School,390489703466,390489703466,2,2,2
OH,OHIO,3904899,Antwerp Local,03468,Antwerp Local High School,390489903468,390489903468,1,1,6
OH,OHIO,3904900,Twin Valley Community Local,03555,Twin Valley South High School,390490003555,390490003555,1,1,12
OH,OHIO,3904903,Wayne Trace Local,03471,Wayne Trace High School,390490303471,390490303471,1,1,6
OH,OHIO,3904905,Northern Local,03473,Sheridan High School,390490503473,390490503473,2,1,12
OH,OHIO,3904908,Logan Elm Local,03484,Logan Elm High School,390490803484,390490803484,2,2,32
OH,OHIO,3904909,Teays Valley Local,03490,Teays Valley High School,390490903490,390490903490,3,3,56
OH,OHIO,3904910,Westfall Local,03496,Westfall High School,390491003496,390491003496,1,1,14
OH,OHIO,3904912,Eastern Local School District,03499,Eastern High School,390491203499,390491203499,2,2,2
OH,OHIO,3904913,Scioto Valley Local,03503,Piketon Jr/Sr High School,390491303503,390491303503,1,1,14
OH,OHIO,3904914,Waverly City,03506,Waverly High School,390491403506,390491403506,1,1,8
OH,OHIO,3904917,Aurora City,03512,Aurora High School,390491703512,390491703512,4,4,86
OH,OHIO,3904918,Crestwood Local,03517,Crestwood High School,390491803517,390491803517,4,4,26
OH,OHIO,3904919,Field Local,03525,Field High School,390491903525,390491903525,1,1,12
OH,OHIO,3904920,James A Garfield Local,03529,James A Garfield High School,390492003529,390492003529,1,1,14
OH,OHIO,3904921,Rootstown Local,03532,Rootstown/Ward Davis Bldg High School,390492103532,390492103532,1,1,10
OH,OHIO,3904922,Southeast Local,03534,Southeast High School,390492203534,390492203534,1,0,12
OH,OHIO,3904923,Streetsboro City,03538,Streetsboro High School,390492303538,390492303538,2,2,4
OH,OHIO,3904924,Waterloo Local,03542,Waterloo High School,390492403542,390492403542,1,1,4
OH,OHIO,3904926,Tri-County North Local,04250,Tri-County North High School,390492604250,390492604250,1,1,10
OH,OHIO,3904927,National Trail Local,03547,National Trail High School,390492703547,390492703547,2,1,6
OH,OHIO,3904928,Preble Shawnee Local,03550,Preble Shawnee High School/Junior High School,390492803550,390492803550,1,1,20
OH,OHIO,3904931,Columbus Grove Local,03559,Columbus Grove High School,390493103559,390493103559,1,1,8
OH,OHIO,3904932,Continental Local,03562,Continental Local High School,390493203562,390493203562,2,2,22
OH,OHIO,3904935,Leipsic Local,03568,Leipsic High School,390493503568,390493503568,1,1,4
OH,OHIO,3904937,Ottawa-Glandorf Local,03574,Ottawa-Glandorf High School,390493703574,390493703574,1,0,14
OH,OHIO,3904938,Ottoville Local,03576,Ottoville High School,390493803576,390493803576,1,1,10
OH,OHIO,3904939,Pandora-Gilboa Local,03579,Pandora-Gilboa High School,390493903579,390493903579,1,1,16
OH,OHIO,3904941,Clear Fork Valley Local,03582,Clear Fork High School,390494103582,390494103582,2,0,2
OH,OHIO,3904942,Crestview Local,03583,Crestview High School,390494203583,390494203583,1,0,6
OH,OHIO,3904943,Lexington Local,03589,Lexington High School,390494303589,390494303589,5,2,34
OH,OHIO,3904945,Madison Local,03598,Madison High School,390494503598,390494503598,4,0,26
OH,OHIO,3904946,Plymouth-Shiloh Local,03605,Plymouth High School,390494603605,390494603605,2,2,0
OH,OHIO,3904947,Ontario Local,03608,Ontario High School,390494703608,390494703608,2,2,10
OH,OHIO,3904949,Adena Local,03611,Adena High School,390494903611,390494903611,1,1,8
OH,OHIO,3904950,Huntington Local,03615,Huntington High School,390495003615,390495003615,1,1,4
OH,OHIO,3904951,Paint Valley Local,03617,Paint Valley High School,390495103617,390495103617,3,3,22
OH,OHIO,3904952,Southeastern Local,03623,Southeastern High School,390495203623,390495203623,1,1,10
OH,OHIO,3904953,Union-Scioto Local,03624,Unioto High School,390495303624,390495303624,1,1,10
OH,OHIO,3904954,Zane Trace Local,03628,Zane Trace High School,390495403628,390495403628,1,1,28
OH,OHIO,3904956,Lakota Local,03634,Lakota High School,390495603634,390495603634,1,1,18
OH,OHIO,3904957,Woodmore Local,03637,Woodmore High School,390495703637,390495703637,3,3,24
OH,OHIO,3904959,Bloom-Vernon Local,03640,South Webster Jr/Sr High School,390495903640,390495903640,1,1,10
OH,OHIO,3904961,Green Local,03648,Green High School,390496103648,390496103648,1,1,12
OH,OHIO,3904962,Minford Local,03649,Minford High School,390496203649,390496203649,1,1,8
OH,OHIO,3904963,Northwest Local,03654,Northwest High School,390496303654,390496303654,1,0,4
OH,OHIO,3904965,Washington-Nile Local,03665,Portsmouth West High School,390496503665,390496503665,1,1,4
OH,OHIO,3904966,Wheelersburg Local,03667,Wheelersburg High School,390496603667,390496603667,1,1,20
OH,OHIO,3904968,Seneca East Local,03670,Seneca East High School,390496803670,390496803670,1,1,8
OH,OHIO,3904970,Hopewell-Loudon Local,03676,Hopewell-Loudon Local High School,390497003676,390497003676,1,0,8
OH,OHIO,3904976,Botkins Local,03687,Botkins High School,390497603687,390497603687,1,1,2
OH,OHIO,3904978,Fort Loramie Local,03693,Fort Loramie Junior-Senior High School,390497803693,390497803693,1,1,14
OH,OHIO,3904981,Russia Local,03699,Russia High School,390498103699,390498103699,1,1,4
OH,OHIO,3904984,Fairless Local,03709,Fairless High School,390498403709,390498403709,1,1,6
OH,OHIO,3904985,Jackson Local,03715,Jackson High School,390498503715,390498503715,11,11,166
OH,OHIO,3904986,Lake Local,03720,Lake High School,390498603720,390498603720,2,2,64
OH,OHIO,3904987,Louisville City,03726,Louisville High School,390498703726,390498703726,2,2,52
OH,OHIO,3904988,Marlington Local,03732,Marlington High School,390498803732,390498803732,2,2,4
OH,OHIO,3904989,Minerva Local,03737,Minerva High School,390498903737,390498903737,1,1,56
OH,OHIO,3904990,Northwest Local,03742,Northwest High School,390499003742,390499003742,1,1,24
OH,OHIO,3904991,Osnaburg Local,03746,East Canton High School,390499103746,390499103746,3,3,38
OH,OHIO,3904992,Perry Local,03750,Perry High School,390499203750,390499203750,2,2,54
OH,OHIO,3904993,Plain Local,03761,GlenOak High School,390499303761,390499303761,3,3,88
OH,OHIO,3904994,Sandy Valley Local,03770,Sandy Valley High School,390499403770,390499403770,1,1,4
OH,OHIO,3904995,Tuslaw Local,03776,Tuslaw High School,390499503776,390499503776,2,2,16
OH,OHIO,3904997,Woodridge Local,03780,Woodridge High School,390499703780,390499703780,2,2,32
OH,OHIO,3904998,Copley-Fairlawn City,03782,Copley High School,390499803782,390499803782,2,2,36
OH,OHIO,3904999,Coventry Local,03788,Coventry High School,390499903788,390499903788,5,5,100
OH,OHIO,3905000,Manchester Local,03793,Manchester High School,390500003793,390500003793,3,3,40
OH,OHIO,3905001,Green Local,03797,Green High School,390500103797,390500103797,4,3,68
OH,OHIO,3905002,Hudson City,03804,Hudson High School,390500203804,390500203804,8,8,132
OH,OHIO,3905003,Mogadore Local,03806,Mogadore High School,390500303806,390500303806,1,1,0
OH,OHIO,3905004,Nordonia Hills City,03812,Nordonia High School,390500403812,390500403812,12,10,226
OH,OHIO,3905005,Revere Local,03818,Revere High School,390500503818,390500503818,3,3,68
OH,OHIO,3905006,Springfield Local,03827,Springfield Junior/Senior High School,390500603827,390500603827,3,3,38
