LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_MATHCLASSES_ALG2,SCH_MATHCERT_ALG2,NCESSCH,Total_Alg2_enroll_students
PA,PENNSYLVANIA,4211880,Highlands SD,05153,Highlands SHS,421188005153,11,7,421188005153,154
PA,PENNSYLVANIA,4211940,Hollidaysburg Area SD,05207,Hollidaysburg Area SHS,421194005207,7,0,421194005207,156
PA,PENNSYLVANIA,4212030,Hopewell Area SD,00675,Hopewell SHS,421203000675,7,7,421203000675,143
PA,PENNSYLVANIA,4212090,Huntingdon Area SD,02305,Huntingdon Area SHS,421209002305,6,6,421209002305,127
PA,PENNSYLVANIA,4212150,Indiana Area SD,02325,Indiana Area SHS,421215002325,9,9,421215002325,165
PA,PENNSYLVANIA,4212170,Interboro SD,01885,Interboro SHS,421217001885,16,16,421217001885,189
PA,PENNSYLVANIA,4212210,Iroquois SD,04817,Iroquois JSHS,421221004817,3,3,421221004817,57
PA,PENNSYLVANIA,4212300,Jamestown Area SD,06126,Jamestown Area JSHS,421230006126,2,2,421230006126,21
PA,PENNSYLVANIA,4212330,Jeannette City SD,07617,Jeannette Junior-Senior High School,421233007617,6,6,421233007617,147
PA,PENNSYLVANIA,4212335,Jefferson County-DuBois AVTS,05180,Jefferson County-DuBois AVTS,421233505180,2,2,421233505180,17
PA,PENNSYLVANIA,4212390,Jefferson-Morgan SD,02280,Jefferson-Morgan MS/HS,421239002280,3,3,421239002280,24
PA,PENNSYLVANIA,4212420,Jenkintown SD,07327,Jenkintown Middle/High School,421242007327,2,0,421242007327,36
PA,PENNSYLVANIA,4212480,Jersey Shore Area SD,03034,Jersey Shore Area SHS,421248003034,7,7,421248003034,173
PA,PENNSYLVANIA,4212540,Jim Thorpe Area SD,01307,Jim Thorpe Area HS,421254001307,8,8,421254001307,65
PA,PENNSYLVANIA,4212570,Johnsonburg Area SD,06218,Johnsonburg Area HS,421257006218,2,2,421257006218,24
PA,PENNSYLVANIA,4212600,Juniata County SD,02394,East Juniata JSHS,421260002394,3,3,421260002394,61
PA,PENNSYLVANIA,4212600,Juniata County SD,06255,Juniata SHS,421260006255,6,5,421260006255,126
PA,PENNSYLVANIA,4212630,Juniata Valley SD,02308,Juniata Valley JSHS,421263002308,4,4,421263002308,58
PA,PENNSYLVANIA,4212660,Kane Area SD,05245,Kane Area HS,421266005245,3,3,421266005245,53
PA,PENNSYLVANIA,4212690,Kennett Consolidated SD,06482,Kennett HS,421269006482,9,9,421269006482,214
PA,PENNSYLVANIA,4212720,Keystone  SD,01486,Keystone JSHS,421272001486,14,3,421272001486,14
PA,PENNSYLVANIA,4212725,Keystone Central SD,00446,Central Mountain HS,421272500446,11,11,421272500446,216
PA,PENNSYLVANIA,4212725,Keystone Central SD,06241,Bucktail HS,421272506241,4,4,421272506241,31
PA,PENNSYLVANIA,4212750,Keystone Oaks SD,05112,Keystone Oaks HS,421275005112,6,6,421275005112,187
PA,PENNSYLVANIA,4212840,Kiski Area SD,04431,Kiski Area HS,421284004431,7,7,421284004431,151
PA,PENNSYLVANIA,4212930,Kutztown Area SD,00816,Kutztown Area SHS,421293000816,8,8,421293000816,88
PA,PENNSYLVANIA,4212990,Lackawanna Trail SD,04528,Lackawanna Trail JSHS,421299004528,3,3,421299004528,54
PA,PENNSYLVANIA,4213020,Lake-Lehman SD,02924,Lake-Lehman JSHS,421302002924,5,5,421302002924,86
PA,PENNSYLVANIA,4213050,Lakeland SD,06404,Lakeland JSHS,421305006404,4,1,421305006404,85
PA,PENNSYLVANIA,4213080,Lakeview SD,03155,Lakeview HS,421308003155,3,3,421308003155,62
PA,PENNSYLVANIA,4213110,Lampeter-Strasburg SD,02607,Lampeter-Strasburg SHS,421311002607,12,7,421311002607,149
PA,PENNSYLVANIA,4213140,Lancaster SD,02596,McCaskey Campus,421314002596,45,0,421314002596,830
PA,PENNSYLVANIA,4213290,Homer-Center SD,02331,Homer-Center JSHS,421329002331,7,7,421329002331,62
PA,PENNSYLVANIA,4213320,Laurel Highlands SD,06600,Laurel Highlands SHS,421332006600,5,5,421332006600,103
PA,PENNSYLVANIA,4213380,Laurel SD,02680,Laurel High School,421338002680,4,4,421338002680,68
PA,PENNSYLVANIA,4213390,Lawrence County CTC,04940,Lawrence County CTC,421339004940,4,4,421339004940,67
PA,PENNSYLVANIA,4213440,Lebanon SD,05155,Lebanon SHS,421344005155,11,7,421344005155,173
PA,PENNSYLVANIA,4213470,Leechburg Area SD,06027,Leechburg Area HS,421347006027,4,4,421347006027,79
PA,PENNSYLVANIA,4213500,Lehighton Area SD,01315,Lehighton Area HS,421350001315,8,8,421350001315,118
PA,PENNSYLVANIA,4213590,Lewisburg Area SD,04085,Lewisburg HS,421359004085,2,2,421359004085,77
PA,PENNSYLVANIA,4213710,Ligonier Valley SD,04442,Ligonier Valley HS,421371004442,6,6,421371004442,135
PA,PENNSYLVANIA,4213770,Penn Cambria SD,01213,Penn Cambria HS,421377001213,5,5,421377001213,91
PA,PENNSYLVANIA,4214100,Lower Dauphin SD,01776,Lower Dauphin HS,421410001776,11,11,421410001776,202
PA,PENNSYLVANIA,4214160,Lower Merion SD,03295,Lower Merion HS,421416003295,4,4,421416003295,300
PA,PENNSYLVANIA,4214160,Lower Merion SD,03296,Harriton SHS,421416003296,13,13,421416003296,265
PA,PENNSYLVANIA,4214190,Lower Moreland Township SD,04960,Lower Moreland HS,421419004960,9,9,421419004960,187
PA,PENNSYLVANIA,4214250,Methacton SD,03305,Methacton HS,421425003305,10,10,421425003305,182
PA,PENNSYLVANIA,4214310,Loyalsock Township SD,04828,Loyalsock Twp SHS,421431004828,5,5,421431004828,79
PA,PENNSYLVANIA,4214430,Mahanoy Area SD,07626,Mahanoy Area JSHS,421443007626,5,5,421443007626,67
PA,PENNSYLVANIA,4214460,Line Mountain SD,03532,Line Mountain HS,421446003532,5,5,421446003532,88
PA,PENNSYLVANIA,4214550,Manheim Central SD,02618,Manheim Central SHS,421455002618,7,7,421455002618,152
PA,PENNSYLVANIA,4214580,Manheim Township SD,02623,Manheim Twp HS,421458002623,24,24,421458002623,389
PA,PENNSYLVANIA,4214730,Marion Center Area SD,02339,Marion Center Area JR/SR HS,421473002339,1,1,421473002339,40
PA,PENNSYLVANIA,4214760,Marple Newtown SD,01902,Marple Newtown SHS,421476001902,6,6,421476001902,97
PA,PENNSYLVANIA,4214790,Mars Area SD,01159,Mars Area SHS,421479001159,12,12,421479001159,252
PA,PENNSYLVANIA,4214850,Central Fulton SD,06252,McConnellsburg HS,421485006252,2,2,421485006252,41
PA,PENNSYLVANIA,4214880,McGuffey SD,04249,McGuffey HS,421488004249,5,5,421488004249,81
PA,PENNSYLVANIA,4214940,McKeesport Area SD,06105,McKeesport Area SHS,421494006105,8,8,421494006105,129
PA,PENNSYLVANIA,4215030,Mechanicsburg Area SD,05098,Mechanicsburg Area SHS,421503005098,13,13,421503005098,256
PA,PENNSYLVANIA,4215120,Mercer Area SD,03158,Mercer Area SHS,421512003158,4,4,421512003158,72
PA,PENNSYLVANIA,4215150,Meyersdale Area SD,03994,Meyersdale Area HS,421515003994,4,4,421515003994,64
PA,PENNSYLVANIA,4215170,Mid Valley SD,07518,Mid Valley Secondary Center,421517007518,6,6,421517007518,126
PA,PENNSYLVANIA,4215210,Midd-West SD,03962,Midd-West HS,421521003962,3,3,421521003962,201
PA,PENNSYLVANIA,4215240,Middletown Area SD,01790,Middletown Area HS,421524001790,2,0,421524001790,56
PA,PENNSYLVANIA,4215330,Millcreek Township SD,07320,McDowell HS,421533007320,37,37,421533007320,631
PA,PENNSYLVANIA,4215360,Millersburg Area SD,01794,Millersburg Area SHS,421536001794,2,2,421536001794,62
PA,PENNSYLVANIA,4215450,Millville Area SD,01623,Millville Area JSHS,421545001623,4,1,421545001623,31
PA,PENNSYLVANIA,4215480,Milton Area SD,03541,Milton HS,421548003541,9,9,421548003541,130
PA,PENNSYLVANIA,4215510,Minersville Area SD,06583,Minersville Area JSHS,421551006583,5,5,421551006583,58
PA,PENNSYLVANIA,4215540,Mohawk Area SD,02686,Mohawk SHS,421554002686,6,6,421554002686,95
PA,PENNSYLVANIA,4215600,Monessen City SD,06181,Monessen SHS,421560006181,3,3,421560006181,52
PA,PENNSYLVANIA,4215660,Montgomery Area SD,03040,Montgomery JSHS,421566003040,4,4,421566003040,60
PA,PENNSYLVANIA,4215720,Montour SD,05017,Montour HS,421572005017,14,14,421572005017,249
PA,PENNSYLVANIA,4215750,Montoursville Area SD,03045,Montoursville Area SHS,421575003045,6,6,421575003045,80
PA,PENNSYLVANIA,4215810,Montrose Area SD,04044,Montrose Area JSHS,421581004044,6,6,421581004044,80
PA,PENNSYLVANIA,4215830,Moon Area SD,04951,Moon SHS,421583004951,13,13,421583004951,301
PA,PENNSYLVANIA,4215900,Morrisville Borough SD,07587,Morrisville HS,421590007587,5,5,421590007587,59
PA,PENNSYLVANIA,4215960,Moshannon Valley SD,01550,Moshannon Valley JSHS,421596001550,3,3,421596001550,42
PA,PENNSYLVANIA,4215990,Mount Carmel Area SD,06936,Mount Carmel Area HS,421599006936,4,4,421599006936,96
PA,PENNSYLVANIA,4216020,Mount Union Area SD,06104,Mount Union Area SHS,421602006104,5,5,421602006104,73
PA,PENNSYLVANIA,4216050,Mountain View SD,04049,Mountain View JSHS,421605004049,2,2,421605004049,32
PA,PENNSYLVANIA,4216110,Mt Lebanon SD,00254,Mt Lebanon SHS,421611000254,16,16,421611000254,384
PA,PENNSYLVANIA,4216170,Mount Pleasant Area SD,04458,Mount Pleasant Area HS,421617004458,8,8,421617004458,147
PA,PENNSYLVANIA,4216200,Muhlenberg SD,00827,Muhlenberg MS,421620000827,1,1,421620000827,28
PA,PENNSYLVANIA,4216200,Muhlenberg SD,06610,Muhlenberg HS,421620006610,13,11,421620006610,211
PA,PENNSYLVANIA,4216230,Muncy SD,03048,Muncy JSHS,421623003048,4,4,421623003048,95
PA,PENNSYLVANIA,4216290,Greater Nanticoke Area SD,05242,Greater Nanticoke Area SHS,421629005242,14,14,421629005242,160
PA,PENNSYLVANIA,4216380,Nazareth Area SD,03495,Nazareth Area HS,421638003495,10,10,421638003495,235
PA,PENNSYLVANIA,4216410,Neshaminy SD,06455,Neshaminy HS,421641006455,25,25,421641006455,519
PA,PENNSYLVANIA,4216440,Neshannock Township SD,02689,Neshannock JSHS,421644002689,5,5,421644002689,92
PA,PENNSYLVANIA,4216500,Woodland Hills SD,07214,Woodland Hills JSHS,421650007214,10,10,421650007214,218
PA,PENNSYLVANIA,4216530,New Brighton Area SD,00695,New Brighton Area HS,421653000695,7,7,421653000695,91
PA,PENNSYLVANIA,4216620,New Castle Area SD,02704,New Castle SHS,421662002704,10,10,421662002704,150
PA,PENNSYLVANIA,4216740,New Kensington-Arnold SD,07544,Valley JSHS,421674007544,6,6,421674007544,75
PA,PENNSYLVANIA,4216860,New Hope-Solebury SD,01084,New Hope-Solebury HS,421686001084,7,7,421686001084,133
PA,PENNSYLVANIA,4216890,Newport SD,03413,Newport HS,421689003413,4,1,421689003413,21
PA,PENNSYLVANIA,4216980,Norristown Area SD,06729,Norristown Area HS,421698006729,3,3,421698006729,58
PA,PENNSYLVANIA,4216980,Norristown Area SD,07146,Roosevelt Altern Sch,421698007146,3,3,421698007146,64
PA,PENNSYLVANIA,4217010,North Allegheny SD,07482,North Allegheny HS,421701007482,27,27,421701007482,747
PA,PENNSYLVANIA,4217100,Moniteau SD,01164,Moniteau JSHS,421710001164,3,3,421710001164,76
PA,PENNSYLVANIA,4217130,North Clarion County SD,01489,North Clarion Co JSHS,421713001489,3,3,421713001489,38
PA,PENNSYLVANIA,4217160,North East SD,06145,North East HS,421716006145,7,7,421716006145,160
PA,PENNSYLVANIA,4217220,North Hills SD,07122,North Hills SHS,421722007122,20,17,421722007122,382
PA,PENNSYLVANIA,4217280,North Penn SD,03322,Pennbrook MS,421728003322,2,2,421728003322,40
PA,PENNSYLVANIA,4217280,North Penn SD,03323,Pennfield MS,421728003323,1,1,421728003323,15
PA,PENNSYLVANIA,4217280,North Penn SD,03324,Penndale MS,421728003324,2,2,421728003324,23
PA,PENNSYLVANIA,4217280,North Penn SD,05345,North Penn SHS,421728005345,34,34,421728005345,586
PA,PENNSYLVANIA,4217310,North Pocono SD,02446,North Pocono HS,421731002446,11,11,421731002446,239
PA,PENNSYLVANIA,4217370,Northampton Area SD,03505,Northampton Area HS,421737003505,15,15,421737003505,346
PA,PENNSYLVANIA,4217430,Riverside Beaver County SD,00700,Riverside HS,421743000700,10,9,421743000700,123
PA,PENNSYLVANIA,4217460,Northeast Bradford SD,00964,Northeast Bradford JSHS,421746000964,2,2,421746000964,29
PA,PENNSYLVANIA,4217520,Northeastern York SD,04577,Northeastern SHS,421752004577,16,16,421752004577,314
PA,PENNSYLVANIA,4217580,Northern Bedford County SD,00747,Northern Bedford Co MS/SHS,421758000747,2,2,421758000747,42
PA,PENNSYLVANIA,4217610,Northern Cambria SD,06201,Northern Cambria HS,421761006201,2,2,421761006201,38
PA,PENNSYLVANIA,4217640,Northern Lebanon SD,02760,Northern Lebanon SHS,421764002760,11,11,421764002760,161
PA,PENNSYLVANIA,4217670,Northern Lehigh SD,02818,Northern Lehigh SHS,421767002818,3,3,421767002818,4
PA,PENNSYLVANIA,4217730,Northern Tioga SD,04058,Cowanesque Valley JSHS,421773004058,3,3,421773004058,46
PA,PENNSYLVANIA,4217730,Northern Tioga SD,06373,Williamson SHS,421773006373,5,5,421773006373,67
PA,PENNSYLVANIA,4217760,Northern York County SD,06345,Northern HS,421776006345,11,11,421776006345,168
PA,PENNSYLVANIA,4217770,Northgate SD,00053,Northgate MSHS,421777000053,4,4,421777000053,38
PA,PENNSYLVANIA,4217790,Northwest Area SD,02958,Northwest Area HS,421779002958,5,5,421779002958,71
PA,PENNSYLVANIA,4217850,Northwestern Lehigh SD,02821,Northwestern Lehigh HS,421785002821,8,8,421785002821,146
PA,PENNSYLVANIA,4217880,Northwestern  SD,06745,Northwestern SHS,421788006745,3,3,421788006745,96
PA,PENNSYLVANIA,4217940,Norwin SD,04717,Norwin SHS,421794004717,19,19,421794004717,406
PA,PENNSYLVANIA,4218030,Octorara Area SD,01414,Octorara Area JSHS,421803001414,6,6,421803001414,94
PA,PENNSYLVANIA,4218090,Oil City Area SD,04931,Oil City SHS,421809004931,2,2,421809004931,114
PA,PENNSYLVANIA,4218120,Old Forge SD,02449,Old Forge JSHS,421812002449,3,3,421812002449,125
PA,PENNSYLVANIA,4218150,Oley Valley SD,06318,Oley Valley SHS,421815006318,10,10,421815006318,184
PA,PENNSYLVANIA,4218210,Oswayo Valley SD,07191,Oswayo Valley HS,421821007191,1,1,421821007191,16
PA,PENNSYLVANIA,4218240,Otto-Eldred SD,03107,Otto-Eldred JSHS,421824003107,1,1,421824003107,29
PA,PENNSYLVANIA,4218270,Owen J Roberts SD,01406,Owen J Roberts HS,421827001406,15,15,421827001406,366
PA,PENNSYLVANIA,4218300,Oxford Area SD,01420,Oxford Area HS,421830001420,11,11,421830001420,260
PA,PENNSYLVANIA,4218330,Palisades SD,01094,Palisades HS,421833001094,10,10,421833001094,149
PA,PENNSYLVANIA,4218360,Palmerton Area SD,04734,Palmerton Area HS,421836004734,5,5,421836004734,102
PA,PENNSYLVANIA,4218390,Palmyra Area SD,02766,Palmyra Area SHS,421839002766,23,0,421839002766,295
PA,PENNSYLVANIA,4218450,Panther Valley SD,07560,Panther Valley JSHS,421845007560,6,6,421845007560,110
PA,PENNSYLVANIA,4218510,Parkland SD,02829,Parkland HS,421851002829,27,27,421851002829,570
PA,PENNSYLVANIA,4218570,Pen Argyl Area SD,06439,Pen Argyl Area HS,421857006439,6,6,421857006439,126
PA,PENNSYLVANIA,4218580,Penn-Delco SD,01915,Sun Valley HS,421858001915,11,11,421858001915,268
PA,PENNSYLVANIA,4218590,Penn Hills SD,00309,Penn Hills SHS,421859000309,19,19,421859000309,349
PA,PENNSYLVANIA,4218630,Penn Manor SD,02633,Penn Manor HS,421863002633,14,14,421863002633,234
PA,PENNSYLVANIA,4218660,Penn-Trafford SD,06648,Penn Trafford HS,421866006648,12,0,421866006648,313
PA,PENNSYLVANIA,4218740,Penncrest SD,01629,Cambridge Springs JSHS,421874001629,3,3,421874001629,49
PA,PENNSYLVANIA,4218740,Penncrest SD,06136,Saegertown JSHS,421874006136,3,3,421874006136,45
PA,PENNSYLVANIA,4218740,Penncrest SD,06942,Maplewood JSHS,421874006942,3,3,421874006942,50
PA,PENNSYLVANIA,4218750,Pennridge SD,01100,Pennridge HS,421875001100,17,17,421875001100,464
PA,PENNSYLVANIA,4218780,Penns Manor Area SD,02345,Penns Manor Area JSHS,421878002345,2,2,421878002345,27
PA,PENNSYLVANIA,4218810,Penns Valley Area SD,06231,Penns Valley Area JSHS,421881006231,5,5,421881006231,103
PA,PENNSYLVANIA,4218840,Pennsbury SD,04682,Pennsbury HS,421884004682,43,43,421884004682,703
PA,PENNSYLVANIA,4218900,Pequea Valley SD,02649,Pequea Valley HS,421890002649,6,6,421890002649,131
PA,PENNSYLVANIA,4218930,Perkiomen Valley SD,03328,Perkiomen Valley HS,421893003328,23,23,421893003328,474
PA,PENNSYLVANIA,4218960,Peters Township SD,05083,Peters Twp HS,421896005083,14,14,421896005083,357
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00551,Gamp,421899000551,2,2,421899000551,57
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00765,Paul Robeson HS for Human Services,421899000765,3,3,421899000765,11
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00771,Parkway Center City Middle College,421899000771,4,3,421899000771,118
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00821,Parkway West,421899000821,3,3,421899000821,74
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00824,Lankenau HS,421899000824,4,3,421899000824,126
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00826,Randolph A. Philip AVT HS,421899000826,6,4,421899000826,109
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00830,Motivation HS,421899000830,7,7,421899000830,208
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00899,Philadelphia Military Acad at Elverson,421899000899,4,4,421899000899,98
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00901,Kensington Creative & Performing Arts HS,421899000901,5,5,421899000901,131
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00907,Kensington Health Sciences,421899000907,7,1,421899000907,175
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00962,Academy at Palumbo,421899000962,8,4,421899000962,222
PA,PENNSYLVANIA,4218990,Philadelphia City SD,00993,School of the Future,421899000993,9,9,421899000993,198
PA,PENNSYLVANIA,4218990,Philadelphia City SD,01010,Constitution HS,421899001010,4,4,421899001010,103
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03711,Hill Freedman World Academy,421899003711,2,0,421899003711,57
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03808,Masterman Julia R Sec Sch,421899003808,3,3,421899003808,63
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03816,Fels Samuel HS,421899003816,8,6,421899003816,218
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03818,Furness Horace HS,421899003818,8,4,421899003818,175
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03841,Dobbins AVT HS,421899003841,7,0,421899003841,155
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03842,Mastbaum Jules E AVTS,421899003842,8,4,421899003842,215
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03843,Girls HS,421899003843,7,7,421899003843,236
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03845,Lincoln HS,421899003845,10,7,421899003845,195
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03847,Bartram John - Main,421899003847,8,2,421899003847,110
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03848,Central HS,421899003848,18,18,421899003848,578
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03849,Edison HS/Fareira Skills,421899003849,13,6,421899003849,349
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03850,Frankford HS,421899003850,12,9,421899003850,209
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03851,Franklin Benjamin HS,421899003851,6,6,421899003851,140
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03855,Northeast HS,421899003855,41,36,421899003855,1050
PA,PENNSYLVANIA,4218990,Philadelphia City SD,03857,Overbrook HS,421899003857,8,0,421899003857,135
PA,PENNSYLVANIA,4218990,Philadelphia City SD,06548,Parkway Northwest,421899006548,2,0,421899006548,55
PA,PENNSYLVANIA,4218990,Philadelphia City SD,06675,King Martin Luther HS,421899006675,5,5,421899006675,141
PA,PENNSYLVANIA,4218990,Philadelphia City SD,06822,Franklin LC,421899006822,10,6,421899006822,257
PA,PENNSYLVANIA,4218990,Philadelphia City SD,06904,Arts Academy at Benjamin Rush,421899006904,5,5,421899006904,161
PA,PENNSYLVANIA,4218990,Philadelphia City SD,06996,Creative and Performing Arts,421899006996,6,2,421899006996,175
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07023,HS of Engineering & Science Carver HS,421899007023,8,6,421899007023,215
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07225,Bodine William W HS,421899007225,5,5,421899007225,168
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07502,Penn Treaty Sch,421899007502,4,3,421899007502,100
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07506,The SD of Philadelphia Virtual Academy,421899007506,3,0,421899007506,76
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07534,Building 21,421899007534,3,0,421899007534,65
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07588,Philadelphia Learning Academy - South,421899007588,3,2,421899007588,25
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07598,Kensington HS,421899007598,7,6,421899007598,154
PA,PENNSYLVANIA,4218990,Philadelphia City SD,07603,Philadelphia Learning Academy - North,421899007603,6,0,421899007603,6
PA,PENNSYLVANIA,4219020,Philipsburg-Osceola Area SD,01560,Philipsburg-Osceola Area HS,421902001560,1,1,421902001560,47
PA,PENNSYLVANIA,4219050,Phoenixville Area SD,01426,Phoenixville Area HS,421905001426,11,11,421905001426,195
PA,PENNSYLVANIA,4219140,Pine Grove Area SD,03910,Pine Grove Area HS,421914003910,8,8,421914003910,99
PA,PENNSYLVANIA,4219170,Pittsburgh SD,00409,Pittsburgh Allderdice HS,421917000409,21,21,421917000409,451
PA,PENNSYLVANIA,4219170,Pittsburgh SD,00412,Pittsburgh Carrick HS,421917000412,9,9,421917000412,234
PA,PENNSYLVANIA,4219170,Pittsburgh SD,00416,Pittsburgh Perry HS,421917000416,9,9,421917000416,177
PA,PENNSYLVANIA,4219170,Pittsburgh SD,06915,Pittsburgh Brashear HS,421917006915,26,26,421917006915,400
PA,PENNSYLVANIA,4219170,Pittsburgh SD,06989,Pittsburgh Science and Technology Academ,421917006989,7,7,421917006989,117
PA,PENNSYLVANIA,4219170,Pittsburgh SD,06995,Pittsburgh Obama 6-12,421917006995,4,3,421917006995,48
PA,PENNSYLVANIA,4219170,Pittsburgh SD,07014,Pittsburgh CAPA 6-12,421917007014,6,6,421917007014,120
PA,PENNSYLVANIA,4219170,Pittsburgh SD,07345,Pittsburgh Milliones 6-12,421917007345,9,5,421917007345,128
