LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_IBENR_IND,Male_enroll_count,Female_enroll_count,NCESSCH,Total_IB_students,SCH_IBENR_IND_new
MN,MINNESOTA,2703450,AUSTIN PUBLIC SCHOOL DISTRICT,02231,AUSTIN AREA LEARNING CENTER,270345002231,No,0,0,270345002231,0,0
MN,MINNESOTA,2703540,BADGER PUBLIC SCHOOL DISTRICT,00163,BADGER SECONDARY,270354000163,No,0,0,270354000163,0,0
MN,MINNESOTA,2703570,BAGLEY PUBLIC SCHOOL DISTRICT,00165,BAGLEY SECONDARY,270357000165,No,0,0,270357000165,0,0
MN,MINNESOTA,2703570,BAGLEY PUBLIC SCHOOL DISTRICT,04279,BAGLEY ALP,270357004279,No,0,0,270357004279,0,0
MN,MINNESOTA,2703660,BARNESVILLE PUBLIC SCHOOL DIST.,00170,BARNESVILLE SECONDARY,270366000170,No,0,0,270366000170,0,0
MN,MINNESOTA,2703690,BARNUM PUBLIC SCHOOL DISTRICT,00172,BARNUM SECONDARY,270369000172,No,0,0,270369000172,0,0
MN,MINNESOTA,2703750,BATTLE LAKE PUBLIC SCHOOL DISTRICT,00176,BATTLE LAKE SECONDARY,270375000176,No,0,0,270375000176,0,0
MN,MINNESOTA,2703870,BECKER PUBLIC SCHOOL DISTRICT,00180,BECKER SENIOR HIGH,270387000180,No,0,0,270387000180,0,0
MN,MINNESOTA,2703870,BECKER PUBLIC SCHOOL DISTRICT,03533,BECKER ALTERNATIVE LEARNING PROGRAM,270387003533,No,0,0,270387003533,0,0
MN,MINNESOTA,2704050,BELLE PLAINE PUBLIC SCHOOL DISTRICT,00184,BELLE PLAINE SENIOR HIGH,270405000184,No,0,0,270405000184,0,0
MN,MINNESOTA,2704050,BELLE PLAINE PUBLIC SCHOOL DISTRICT,04955,Belle Plaine Transitions/Work Exper,270405004955,No,0,0,270405004955,0,0
MN,MINNESOTA,2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,00190,BEMIDJI SENIOR HIGH,270444000190,No,0,0,270444000190,0,0
MN,MINNESOTA,2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,02331,BEMIDJI AREA LEARNING CENTER,270444002331,No,0,0,270444002331,0,0
MN,MINNESOTA,2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,04159,BEMIDJI SENIOR LUMBERJACK ALC,270444004159,No,0,0,270444004159,0,0
MN,MINNESOTA,2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,04194,BEMIDJI BYLAW,270444004194,No,0,0,270444004194,0,0
MN,MINNESOTA,2704470,BENSON PUBLIC SCHOOL DISTRICT,00199,BENSON SECONDARY,270447000199,No,0,0,270447000199,0,0
MN,MINNESOTA,2704470,BENSON PUBLIC SCHOOL DISTRICT,02232,BENSON AREA LEARNING CENTER,270447002232,No,0,0,270447002232,0,0
MN,MINNESOTA,2705430,BERTHA-HEWITT PUBLIC SCHOOL DIST.,00204,BERTHA SECONDARY,270543000204,No,0,0,270543000204,0,0
MN,MINNESOTA,2705460,BIG LAKE PUBLIC SCHOOL DISTRICT,00206,BIG LAKE SENIOR HIGH,270546000206,No,0,0,270546000206,0,0
MN,MINNESOTA,2705660,BIRD ISLAND-OLIVIA-LAKE LILLIAN,00147,BOLD SENIOR HIGH,270566000147,No,0,0,270566000147,0,0
MN,MINNESOTA,2705660,BIRD ISLAND-OLIVIA-LAKE LILLIAN,04726,BOLD ALC,270566004726,No,0,0,270566004726,0,0
MN,MINNESOTA,2705730,BLACKDUCK PUBLIC SCHOOL DISTRICT,00213,BLACKDUCK SECONDARY,270573000213,No,0,0,270573000213,0,0
MN,MINNESOTA,2705760,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,00215,BLOOMING PRAIRIE SECONDARY,270576000215,No,0,0,270576000215,0,0
MN,MINNESOTA,2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,00219,JEFFERSON SENIOR HIGH,270579000219,No,0,0,270579000219,0,0
MN,MINNESOTA,2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,00220,KENNEDY SENIOR HIGH,270579000220,No,0,0,270579000220,0,0
MN,MINNESOTA,2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,03518,Beacon ALP,270579003518,No,0,0,270579003518,0,0
MN,MINNESOTA,2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,03658,BLOOMINGTON SHARED TIME,270579003658,No,0,0,270579003658,0,0
MN,MINNESOTA,2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,03706,BLOOMINGTON TRANSITION CENTER,270579003706,No,0,0,270579003706,0,0
MN,MINNESOTA,2706060,BRAHAM PUBLIC SCHOOL DISTRICT,00247,BRAHAM AREA SECONDARY,270606000247,No,0,0,270606000247,0,0
MN,MINNESOTA,2706090,BRAINERD PUBLIC SCHOOL DISTRICT,00249,BRAINERD SENIOR HIGH,270609000249,No,0,0,270609000249,0,0
MN,MINNESOTA,2706090,BRAINERD PUBLIC SCHOOL DISTRICT,00468,LINCOLN EDUCATION CENTER,270609000468,No,0,0,270609000468,0,0
MN,MINNESOTA,2706090,BRAINERD PUBLIC SCHOOL DISTRICT,01874,ISD 181 LEARNING CENTER,270609001874,No,0,0,270609001874,0,0
MN,MINNESOTA,2706150,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,00265,BRECKENRIDGE SENIOR HIGH,270615000265,No,0,0,270615000265,0,0
MN,MINNESOTA,2706240,BROOKLYN CENTER SCHOOL DISTRICT,00273,Brooklyn Center High School,270624000273,No,0,0,270624000273,0,0
MN,MINNESOTA,2706240,BROOKLYN CENTER SCHOOL DISTRICT,04306,INSIGHT SCHOOL OF MINNESOTA,270624004306,No,0,0,270624004306,0,0
MN,MINNESOTA,2706240,BROOKLYN CENTER SCHOOL DISTRICT,04824,Brooklyn Center Early College Acad,270624004824,No,0,0,270624004824,0,0
MN,MINNESOTA,2706300,BROWERVILLE PUBLIC SCHOOL DISTRICT,00278,BROWERVILLE SECONDARY,270630000278,No,0,0,270630000278,0,0
MN,MINNESOTA,2707200,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,00285,BUFFALO SENIOR HIGH,270720000285,No,0,0,270720000285,0,0
MN,MINNESOTA,2707200,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,02853,PHOENIX LEARNING CENTER,270720002853,No,0,0,270720002853,0,0
MN,MINNESOTA,2707200,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,04323,PRIDE TRANSITIONS,270720004323,No,0,0,270720004323,0,0
MN,MINNESOTA,2707290,BURNSVILLE PUBLIC SCHOOL DISTRICT,00292,BURNSVILLE HIGH SCHOOL,270729000292,No,0,0,270729000292,0,0
MN,MINNESOTA,2707290,BURNSVILLE PUBLIC SCHOOL DISTRICT,00481,BURNSVILLE ALTERNATIVE HIGH SCHOOL,270729000481,No,0,0,270729000481,0,0
MN,MINNESOTA,2707320,BUTTERFIELD PUBLIC SCHOOL DISTRICT,00305,BUTTERFIELD SECONDARY,270732000305,No,0,0,270732000305,0,0
MN,MINNESOTA,2707350,BYRON PUBLIC SCHOOL DISTRICT,00307,BYRON SENIOR HIGH SCHOOL,270735000307,No,0,0,270735000307,0,0
MN,MINNESOTA,2707380,CALEDONIA PUBLIC SCHOOL DISTRICT,03188,CALEDONIA SENIOR HIGH,270738003188,No,0,0,270738003188,0,0
MN,MINNESOTA,2707410,CAMBRIDGE-ISANTI PUBLIC SCHOOLS,00316,CAMBRIDGE-ISANTI HIGH SCHOOL,270741000316,No,0,0,270741000316,0,0
MN,MINNESOTA,2707410,CAMBRIDGE-ISANTI PUBLIC SCHOOLS,04425,MOVING FORWARD,270741004425,No,0,0,270741004425,0,0
MN,MINNESOTA,2707410,CAMBRIDGE-ISANTI PUBLIC SCHOOLS,04972,Riverside Academy IS,270741004972,No,0,0,270741004972,0,0
MN,MINNESOTA,2707410,CAMBRIDGE-ISANTI PUBLIC SCHOOLS,05006,Riverside Academy,270741005006,No,0,0,270741005006,0,0
MN,MINNESOTA,2707450,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,00320,CAMPBELL-TINTAH SECONDARY,270745000320,No,0,0,270745000320,0,0
MN,MINNESOTA,2707470,CANBY PUBLIC SCHOOL DISTRICT,00322,CANBY SECONDARY,270747000322,No,0,0,270747000322,0,0
MN,MINNESOTA,2707500,CANNON FALLS PUBLIC SCHOOL DISTRICT,00324,CANNON FALLS SECONDARY,270750000324,No,0,0,270750000324,0,0
MN,MINNESOTA,2707590,CARLTON PUBLIC SCHOOL DISTRICT,00327,CARLTON SECONDARY,270759000327,No,0,0,270759000327,0,0
MN,MINNESOTA,2707590,CARLTON PUBLIC SCHOOL DISTRICT,03605,MASH-KA-WISEN,270759003605,No,0,0,270759003605,0,0
MN,MINNESOTA,2708070,CASS LAKE-BENA PUBLIC SCHOOLS,00331,CASS LAKE-BENA SECONDARY,270807000331,No,0,0,270807000331,0,0
MN,MINNESOTA,2708070,CASS LAKE-BENA PUBLIC SCHOOLS,02234,CASS LAKE-BENA AREA LRNG. CNTR.,270807002234,No,0,0,270807002234,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,00334,CENTENNIAL HIGH SCHOOL,270810000334,No,0,0,270810000334,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,02753,CENTENNIAL AREA LEARNING CENTER,270810002753,No,0,0,270810002753,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,03712,CALC TRANSITION,270810003712,No,0,0,270810003712,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,04359,PROJECT SEARCH,270810004359,No,0,0,270810004359,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,04616,PINES SCHOOL DAY PROGRAM,270810004616,No,0,0,270810004616,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,04620,PINES SCHOOL - RJC,270810004620,No,0,0,270810004620,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,04655,PINES SCHOOL - ACS,270810004655,No,0,0,270810004655,0,0
MN,MINNESOTA,2708100,CENTENNIAL PUBLIC SCHOOL DISTRICT,04656,PINES SCHOOL - NSP,270810004656,No,0,0,270810004656,0,0
MN,MINNESOTA,2708190,EASTERN CARVER COUNTY PUBLIC SCHOOL,00343,CHASKA HIGH SCHOOL,270819000343,No,0,0,270819000343,0,0
MN,MINNESOTA,2708190,EASTERN CARVER COUNTY PUBLIC SCHOOL,04260,CHANHASSEN HIGH SCHOOL,270819004260,No,0,0,270819004260,0,0
MN,MINNESOTA,2708190,EASTERN CARVER COUNTY PUBLIC SCHOOL,04310,INTEGRATED ARTS ACADEMY,270819004310,No,0,0,270819004310,0,0
MN,MINNESOTA,2708190,EASTERN CARVER COUNTY PUBLIC SCHOOL,04380,STEPS TOWARD ADULT RESPONSIBILITY,270819004380,No,0,0,270819004380,0,0
MN,MINNESOTA,2708190,EASTERN CARVER COUNTY PUBLIC SCHOOL,04774,THE ANICCA PROGRAM,270819004774,No,0,0,270819004774,0,0
MN,MINNESOTA,2708220,CHATFIELD PUBLIC SCHOOLS,00348,CHATFIELD SECONDARY,270822000348,No,0,0,270822000348,0,0
MN,MINNESOTA,2708220,CHATFIELD PUBLIC SCHOOLS,05070,FOCUS ALP,270822005070,No,0,0,270822005070,0,0
MN,MINNESOTA,2708910,CHISHOLM PUBLIC SCHOOL DISTRICT,00356,CHISHOLM ELEMENTARY,270891000356,No,0,0,270891000356,0,0
MN,MINNESOTA,2708910,CHISHOLM PUBLIC SCHOOL DISTRICT,00357,CHISHOLM SECONDARY,270891000357,No,0,0,270891000357,0,0
MN,MINNESOTA,2708910,CHISHOLM PUBLIC SCHOOL DISTRICT,00360,VAUGHAN ELEMENTARY,270891000360,No,0,0,270891000360,0,0
MN,MINNESOTA,2708940,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,00361,CHOKIO-ALBERTA SECONDARY,270894000361,No,0,0,270894000361,0,0
MN,MINNESOTA,2708955,CITY ACADEMY,00016,CITY ACADEMY,270895500016,No,0,0,270895500016,0,0
MN,MINNESOTA,2709330,CLEVELAND PUBLIC SCHOOL DISTRICT,00375,CLEVELAND SECONDARY,270933000375,No,0,0,270933000375,0,0
MN,MINNESOTA,2709360,CLIMAX-SHELLY PUBLIC SCHOOLS,00376,CLIMAX SECONDARY,270936000376,No,0,0,270936000376,0,0
MN,MINNESOTA,2709420,CLOQUET PUBLIC SCHOOL DISTRICT,00382,CLOQUET SENIOR,270942000382,No,0,0,270942000382,0,0
MN,MINNESOTA,2709420,CLOQUET PUBLIC SCHOOL DISTRICT,02236,CLOQUET AREA ALT. ED. PROGRAMS,270942002236,No,0,0,270942002236,0,0
MN,MINNESOTA,2709440,ROCORI PUBLIC SCHOOL DISTRICT,00388,ROCORI SENIOR HIGH,270944000388,No,0,0,270944000388,0,0
MN,MINNESOTA,2709440,ROCORI PUBLIC SCHOOL DISTRICT,04629,ROCORI ALC,270944004629,No,0,0,270944004629,0,0
MN,MINNESOTA,2709480,GREENWAY PUBLIC SCHOOL DISTRICT,02786,GREENWAY SENIOR HIGH,270948002786,No,0,0,270948002786,0,0
MN,MINNESOTA,2709510,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,00396,COLUMBIA HEIGHTS SENIOR HIGH,270951000396,No,0,0,270951000396,0,0
MN,MINNESOTA,2709510,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,04971,Anchor,270951004971,No,0,0,270951004971,0,0
MN,MINNESOTA,2709540,COMFREY PUBLIC SCHOOL DISTRICT,00404,COMFREY SECONDARY,270954000404,No,0,0,270954000404,0,0
MN,MINNESOTA,2709690,CROMWELL-WRIGHT PUBLIC SCHOOLS,00409,CROMWELL-WRIGHT SECONDARY,270969000409,No,0,0,270969000409,0,0
MN,MINNESOTA,2709720,CROOKSTON PUBLIC SCHOOL DISTRICT,00412,CROOKSTON SECONDARY,270972000412,No,0,0,270972000412,0,0
MN,MINNESOTA,2709720,CROOKSTON PUBLIC SCHOOL DISTRICT,01029,NEW PATHS AREA LEARNING CENTER,270972001029,No,0,0,270972001029,0,0
MN,MINNESOTA,2709750,CROSBY-IRONTON PUBLIC SCHOOL DIST.,00417,CROSBY-IRONTON SECONDARY,270975000417,No,0,0,270975000417,0,0
MN,MINNESOTA,2710060,DASSEL-COKATO PUBLIC SCHOOL DIST.,00428,DASSEL-COKATO SENIOR HIGH,271006000428,No,0,0,271006000428,0,0
MN,MINNESOTA,2710060,DASSEL-COKATO PUBLIC SCHOOL DIST.,02658,DASSEL-COKATO ALTERNATIVE CTR.,271006002658,No,0,0,271006002658,0,0
MN,MINNESOTA,2710090,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,00430,DAWSON-BOYD SECONDARY,271009000430,No,0,0,271009000430,0,0
MN,MINNESOTA,2710140,DEER RIVER PUBLIC SCHOOL DISTRICT,00433,DEER RIVER SECONDARY,271014000433,No,0,0,271014000433,0,0
MN,MINNESOTA,2710140,DEER RIVER PUBLIC SCHOOL DISTRICT,05105,Deer River High School ALP,271014005105,No,0,0,271014005105,0,0
MN,MINNESOTA,2710170,DELANO PUBLIC SCHOOL DISTRICT,00438,DELANO SENIOR HIGH,271017000438,No,0,0,271017000438,0,0
MN,MINNESOTA,2710230,DETROIT LAKES PUBLIC SCHOOL DIST.,00442,DETROIT LAKES SENIOR HIGH,271023000442,No,0,0,271023000442,0,0
MN,MINNESOTA,2710230,DETROIT LAKES PUBLIC SCHOOL DIST.,03062,DETROIT LAKES AREA LEARNING CENTER,271023003062,No,0,0,271023003062,0,0
MN,MINNESOTA,2710260,DILWORTH-GLYNDON-FELTON,00642,DILWORTH-GLYNDON-FELTON SENIOR HIGH,271026000642,No,0,0,271026000642,0,0
MN,MINNESOTA,2711010,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,00452,DOVER-EYOTA HIGH SCHOOL,271101000452,No,0,0,271101000452,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,00460,DENFELD HIGH SCHOOL,271104000460,No,0,0,271104000460,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,00461,EAST HIGH SCHOOL,271104000461,No,0,0,271104000461,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,01562,MERRITT CREEK ACADEMY,271104001562,No,0,0,271104001562,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,01574,CHESTER CREEK ACADEMY,271104001574,No,0,0,271104001574,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,01577,Rockridge Academy,271104001577,No,0,0,271104001577,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,01595,BETHANY CRISES SHELTER,271104001595,No,0,0,271104001595,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,01600,SUPERIOR ACADEMY,271104001600,No,0,0,271104001600,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,02237,DULUTH AREA LEARNING CENTER,271104002237,No,0,0,271104002237,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,04328,THE BRIDGE,271104004328,No,0,0,271104004328,0,0
MN,MINNESOTA,2711040,DULUTH PUBLIC SCHOOL DISTRICT,04777,ACADEMIC EXCELLENCE ONLINE,271104004777,No,0,0,271104004777,0,0
MN,MINNESOTA,2711085,EAST CENTRAL SCHOOL DISTRICT,00189,EAST CENTRAL SENIOR SECONDARY,271108500189,No,0,0,271108500189,0,0
MN,MINNESOTA,2711085,EAST CENTRAL SCHOOL DISTRICT,00222,CROSSROADS AREA LEARNING CENTER,271108500222,No,0,0,271108500222,0,0
MN,MINNESOTA,2711130,EAST GRAND FORKS PUBLIC SCHOOL DIST,00496,EAST GRAND FORKS SENIOR HIGH,271113000496,No,0,0,271113000496,0,0
MN,MINNESOTA,2711130,EAST GRAND FORKS PUBLIC SCHOOL DIST,99999,Early Education-SR,271113099999,No,0,0,271113099999,0,0
MN,MINNESOTA,2711190,EDEN VALLEY-WATKINS SCHOOL DISTRICT,00502,EDEN VALLEY SECONDARY,271119000502,No,0,0,271119000502,0,0
MN,MINNESOTA,2711190,EDEN VALLEY-WATKINS SCHOOL DISTRICT,04637,EDEN VALLEY-WATKINS ALP,271119004637,No,0,0,271119004637,0,0
MN,MINNESOTA,2711220,EDGERTON PUBLIC SCHOOL DISTRICT,00504,EDGERTON SECONDARY,271122000504,No,0,0,271122000504,0,0
MN,MINNESOTA,2711250,EDINA PUBLIC SCHOOL DISTRICT,00510,EDINA SENIOR HIGH,271125000510,No,0,0,271125000510,0,0
MN,MINNESOTA,2711250,EDINA PUBLIC SCHOOL DISTRICT,04336,OPTIONS AT EDINA HIGH SCHOOL,271125004336,No,0,0,271125004336,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,00518,ELK RIVER SENIOR HIGH,271137000518,No,0,0,271137000518,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,02238,IVAN SAND COMMUNITY HIGH SCHOOL,271137002238,No,0,0,271137002238,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,03361,ZIMMERMAN HIGH SCHOOL,271137003361,No,0,0,271137003361,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,04142,ISD 728 FOCUS/JOURNEY,271137004142,No,0,0,271137004142,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,04161,ROGERS SENIOR HIGH,271137004161,No,0,0,271137004161,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,04608,C.O.M.P.A.S.S.,271137004608,No,0,0,271137004608,0,0
MN,MINNESOTA,2711370,ELK RIVER PUBLIC SCHOOL DISTRICT,04861,ONLINE 728,271137004861,No,0,0,271137004861,0,0
MN,MINNESOTA,2711460,ELLSWORTH PUBLIC SCHOOL DISTRICT,00526,ELLSWORTH SECONDARY,271146000526,No,0,0,271146000526,0,0
MN,MINNESOTA,2711520,ELY PUBLIC SCHOOL DISTRICT,00530,MEMORIAL HIGH SCHOOL,271152000530,No,0,0,271152000530,0,0
MN,MINNESOTA,2711670,MINNETONKA PUBLIC SCHOOL DISTRICT,00546,MINNETONKA SENIOR HIGH,271167000546,Yes,27,38,271167000546,65,1
MN,MINNESOTA,2711760,FARIBAULT PUBLIC SCHOOL DISTRICT,00558,FARIBAULT SENIOR HIGH,271176000558,No,0,0,271176000558,0,0
MN,MINNESOTA,2711760,FARIBAULT PUBLIC SCHOOL DISTRICT,01497,FARIBAULT AREA LEARNING CENTER,271176001497,No,0,0,271176001497,0,0
MN,MINNESOTA,2711820,FARMINGTON PUBLIC SCHOOL DISTRICT,00568,FARMINGTON HIGH SCHOOL,271182000568,No,0,0,271182000568,0,0
MN,MINNESOTA,2711880,FERGUS FALLS PUBLIC SCHOOL DISTRICT,00578,Kennedy High School,271188000578,No,0,0,271188000578,0,0
MN,MINNESOTA,2711880,FERGUS FALLS PUBLIC SCHOOL DISTRICT,01021,FERGUS FALLS AREA LEARNING CENTER,271188001021,No,0,0,271188001021,0,0
MN,MINNESOTA,2711880,FERGUS FALLS PUBLIC SCHOOL DISTRICT,03645,IQ ACADEMY MINNESOTA,271188003645,No,0,0,271188003645,0,0
MN,MINNESOTA,2711910,FERTILE-BELTRAMI SCHOOL DISTRICT,00583,FERTILE-BELTRAMI SECONDARY,271191000583,No,0,0,271191000583,0,0
MN,MINNESOTA,2712180,FISHER PUBLIC SCHOOL DISTRICT,00586,FISHER SECONDARY,271218000586,No,0,0,271218000586,0,0
MN,MINNESOTA,2712210,FLOODWOOD PUBLIC SCHOOL DISTRICT,00589,FLOODWOOD SECONDARY,271221000589,No,0,0,271221000589,0,0
MN,MINNESOTA,2712210,FLOODWOOD PUBLIC SCHOOL DISTRICT,04469,FLOODWOOD ALT. LEARNING PROGRAM,271221004469,No,0,0,271221004469,0,0
MN,MINNESOTA,2712240,FOLEY PUBLIC SCHOOL DISTRICT,00591,FOLEY SENIOR HIGH,271224000591,No,0,0,271224000591,0,0
MN,MINNESOTA,2712270,FOREST LAKE PUBLIC SCHOOL DISTRICT,00592,CENTURY JUNIOR HIGH,271227000592,No,0,0,271227000592,0,0
MN,MINNESOTA,2712270,FOREST LAKE PUBLIC SCHOOL DISTRICT,00595,FOREST LAKE SENIOR HIGH,271227000595,No,0,0,271227000595,0,0
MN,MINNESOTA,2712270,FOREST LAKE PUBLIC SCHOOL DISTRICT,00600,SOUTHWEST JUNIOR HIGH,271227000600,No,0,0,271227000600,0,0
MN,MINNESOTA,2712270,FOREST LAKE PUBLIC SCHOOL DISTRICT,01725,FOREST LAKE AREA LEARNING CENTER,271227001725,No,0,0,271227001725,0,0
MN,MINNESOTA,2712300,FOSSTON PUBLIC SCHOOL DISTRICT,00602,FOSSTON SECONDARY,271230000602,No,0,0,271230000602,0,0
MN,MINNESOTA,2712360,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,00606,FRAZEE SECONDARY,271236000606,No,0,0,271236000606,0,0
MN,MINNESOTA,2712420,FRIDLEY PUBLIC SCHOOL DISTRICT,00611,FRIDLEY SENIOR HIGH,271242000611,Yes,209,189,271242000611,398,1
MN,MINNESOTA,2712420,FRIDLEY PUBLIC SCHOOL DISTRICT,02631,TRANSITIONS SCHOOL,271242002631,No,0,0,271242002631,0,0
MN,MINNESOTA,2712420,FRIDLEY PUBLIC SCHOOL DISTRICT,02632,FRIDLEY MOORE LK AREA LEARNING CTR,271242002632,No,0,0,271242002632,0,0
MN,MINNESOTA,2712480,FULDA PUBLIC SCHOOL DISTRICT,00618,FULDA SECONDARY,271248000618,No,0,0,271248000618,0,0
MN,MINNESOTA,2712580,G.F.W.,00044,G.F.W. HIGH SCHOOL,271258000044,No,0,0,271258000044,0,0
MN,MINNESOTA,2712900,GOODHUE PUBLIC SCHOOL DISTRICT,00648,GOODHUE SECONDARY,271290000648,No,0,0,271290000648,0,0
MN,MINNESOTA,2713020,GOODRIDGE PUBLIC SCHOOL DISTRICT,00650,GOODRIDGE SECONDARY,271302000650,No,0,0,271302000650,0,0
MN,MINNESOTA,2713040,Granada Huntley East Chain Elementa,00155,Granada Huntley East Chain High Sch,271304000155,No,0,0,271304000155,0,0
MN,MINNESOTA,2713110,COOK COUNTY PUBLIC SCHOOLS,00656,COOK COUNTY SENIOR HIGH,271311000656,No,0,0,271311000656,0,0
MN,MINNESOTA,2713140,GRAND MEADOW PUBLIC SCHOOL DISTRICT,04160,GRAND MEADOW SENIOR HIGH,271314004160,No,0,0,271314004160,0,0
MN,MINNESOTA,2713170,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,00934,BIGFORK SECONDARY,271317000934,No,0,0,271317000934,0,0
MN,MINNESOTA,2713170,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,00935,GRAND RAPIDS SENIOR HIGH,271317000935,Yes,104,137,271317000935,241,1
MN,MINNESOTA,2713170,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,02332,GRAND RAPIDS AREA LEARNING CENTER,271317002332,No,0,0,271317002332,0,0
MN,MINNESOTA,2713380,HANCOCK PUBLIC SCHOOL DISTRICT,00689,HANCOCK SEC.,271338000689,No,0,0,271338000689,0,0
MN,MINNESOTA,2713530,HASTINGS PUBLIC SCHOOL DISTRICT,00559,HARBOR EDUCATIONAL PROGRAM,271353000559,No,0,0,271353000559,0,0
MN,MINNESOTA,2713530,HASTINGS PUBLIC SCHOOL DISTRICT,00694,HASTINGS HIGH SCHOOL,271353000694,No,0,0,271353000694,0,0
MN,MINNESOTA,2713530,HASTINGS PUBLIC SCHOOL DISTRICT,02754,HASTINGS ALTERNATIVE CENTER,271353002754,No,0,0,271353002754,0,0
MN,MINNESOTA,2713560,HAWLEY PUBLIC SCHOOL DISTRICT,00699,HAWLEY SECONDARY,271356000699,No,0,0,271356000699,0,0
MN,MINNESOTA,2713590,HAYFIELD PUBLIC SCHOOL DISTRICT,00702,HAYFIELD SECONDARY,271359000702,No,0,0,271359000702,0,0
MN,MINNESOTA,2713680,HENDRICKS PUBLIC SCHOOL DISTRICT,04530,HENDRICKS SENIOR HIGH,271368004530,No,0,0,271368004530,0,0
MN,MINNESOTA,2713680,HENDRICKS PUBLIC SCHOOL DISTRICT,04793,HENDRICKS ALC,271368004793,No,0,0,271368004793,0,0
MN,MINNESOTA,2713680,HENDRICKS PUBLIC SCHOOL DISTRICT,04925,MNVSS,271368004925,No,0,0,271368004925,0,0
MN,MINNESOTA,2713860,HENNING PUBLIC SCHOOL DISTRICT,00712,HENNING SECONDARY,271386000712,No,0,0,271386000712,0,0
MN,MINNESOTA,2713890,HERMAN-NORCROSS SCHOOL DISTRICT,00714,HERMAN SECONDARY,271389000714,No,0,0,271389000714,0,0
MN,MINNESOTA,2713920,HERMANTOWN PUBLIC SCHOOL DISTRICT,00716,HERMANTOWN SENIOR HIGH,271392000716,No,0,0,271392000716,0,0
MN,MINNESOTA,2713920,HERMANTOWN PUBLIC SCHOOL DISTRICT,04370,HERMANTOWN ALTERNATIVE LEARNING PRG,271392004370,No,0,0,271392004370,0,0
MN,MINNESOTA,2713930,HERON LAKE-OKABENA SCHOOL DISTRICT,00017,HERON LAKE-OKABENA SECONDARY,271393000017,No,0,0,271393000017,0,0
